transaction_id,timestamp,customer_id,is_fraud,graph_customer_cluster_size_before,graph_device_cluster_size_before,graph_ip_cluster_size_before,graph_direct_connections_before
TX0000939,2026-07-22 08:58:06,C03719,0,9946,9946,9946,3
TX0007046,2026-07-22 09:04:03,C01286,1,9946,9946,9946,22
TX0062937,2026-07-22 09:07:05,C07187,0,9946,9946,9946,3
TX0058447,2026-07-22 09:07:38,C02973,0,9946,9946,9946,6
TX0075356,2026-07-22 09:07:58,C03797,0,9946,9946,9946,9
TX0045200,2026-07-22 09:08:19,C08098,0,9946,9946,9946,5
TX0059154,2026-07-22 09:10:39,C09186,0,9946,1,9946,4
TX0077516,2026-07-22 09:18:49,C06380,0,9946,9946,9946,7
TX0082831,2026-07-22 09:20:28,C09631,0,9946,9946,9946,4
TX0006072,2026-07-22 09:20:45,C06068,0,9946,9946,9946,5
TX0048516,2026-07-22 09:26:39,C06988,0,9946,9946,9946,4
TX0008584,2026-07-22 09:27:52,C07922,0,9946,9946,1,4
TX0046132,2026-07-22 09:28:23,C01382,0,9946,9946,9946,8
TX0037874,2026-07-22 09:29:03,C05114,0,9946,9946,9946,4
TX0017589,2026-07-22 09:34:27,C01534,0,9946,9946,9946,6
TX0034808,2026-07-22 09:37:36,C03650,0,9946,9946,9946,19
TX0027016,2026-07-22 09:38:15,C05775,0,9946,9946,9946,2
TX0069157,2026-07-22 09:42:04,C05673,0,9946,9946,9946,6
TX0072641,2026-07-22 09:47:45,C08794,0,9946,9946,9946,3
TX0037736,2026-07-22 09:53:55,C01170,0,9946,9946,9946,4
TX0047343,2026-07-22 09:54:42,C05898,0,9946,9946,9946,5
TX0020724,2026-07-22 09:55:42,C06335,0,9946,9946,9946,4
TX0084669,2026-07-22 10:01:14,C01411,0,9946,9946,9946,4
TX0016531,2026-07-22 10:03:35,C01588,0,9946,9946,9946,4
TX0072431,2026-07-22 10:10:09,C06500,0,9946,9946,1,1
TX0047422,2026-07-22 10:10:24,C07331,0,9946,9946,9946,7
TX0048187,2026-07-22 10:13:40,C02404,1,9946,9946,9946,20
TX0014592,2026-07-22 10:14:35,C07364,0,9946,9946,9946,5
TX0049698,2026-07-22 10:18:16,C09905,0,9946,9946,1,3
TX0005579,2026-07-22 10:19:04,C06992,0,9946,9946,9946,2
TX0022307,2026-07-22 10:21:42,C03906,0,9946,9946,9946,3
TX0049683,2026-07-22 10:29:30,C02123,0,9946,9946,9946,2
TX0087251,2026-07-22 10:30:16,C02101,0,9946,9946,9946,8
TX0088785,2026-07-22 10:31:08,C06842,0,9946,9946,9946,6
TX0001946,2026-07-22 10:35:00,C02450,0,9946,9946,9946,4
TX0045894,2026-07-22 10:35:19,C04238,0,9946,9946,9946,4
TX0092771,2026-07-22 10:38:57,C05547,0,9946,9946,9946,4
TX0027300,2026-07-22 10:50:18,C05915,0,9946,9946,9946,8
TX0057797,2026-07-22 10:51:21,C06053,0,9946,9946,9946,6
TX0004974,2026-07-22 10:52:20,C00128,0,9946,9946,9946,5
TX0053871,2026-07-22 10:55:40,C01848,0,9946,9946,9946,10
TX0089544,2026-07-22 11:11:23,C04560,0,9946,9946,9946,4
TX0073803,2026-07-22 11:14:29,C02497,0,9946,9946,9946,3
TX0059775,2026-07-22 11:15:43,C07842,0,9946,9946,9946,4
TX0002767,2026-07-22 11:22:55,C09845,0,9946,9946,9946,3
TX0017689,2026-07-22 11:34:03,C01662,0,9946,1,9946,1
TX0010335,2026-07-22 11:36:26,C06393,0,9946,9946,9946,4
TX0020135,2026-07-22 11:39:43,C06589,0,9946,9946,1,6
TX0052538,2026-07-22 11:40:49,C03745,0,9946,9946,9946,4
TX0038087,2026-07-22 11:42:52,C07030,0,9946,9946,9946,11
TX0049160,2026-07-22 11:48:43,C09473,0,9946,9946,9946,6
TX0045957,2026-07-22 11:50:57,C07480,0,9946,9946,9946,6
TX0025702,2026-07-22 11:53:57,C05975,0,9946,9946,9946,3
TX0016858,2026-07-22 11:54:57,C03705,0,9946,9946,9946,3
TX0006317,2026-07-22 11:56:05,C07845,0,9946,9946,9946,5
TX0081179,2026-07-22 11:56:46,C09691,0,9946,9946,9946,4
TX0091301,2026-07-22 12:05:32,C05765,1,9946,9946,9946,10
TX0085997,2026-07-22 12:14:02,C07252,0,9946,9946,9946,4
TX0038486,2026-07-22 12:25:33,C03801,0,9946,9946,9946,8
TX0084599,2026-07-22 12:31:57,C08832,0,9946,9946,1,4
TX0066119,2026-07-22 12:32:27,C03875,0,9946,9946,1,1
TX0078151,2026-07-22 12:34:38,C02232,1,9946,9946,9946,8
TX0071429,2026-07-22 12:40:22,C03374,0,9946,9946,9946,5
TX0063884,2026-07-22 12:47:23,C07669,0,9946,9946,9946,16
TX0006172,2026-07-22 12:49:10,C04333,0,9946,9946,1,4
TX0021247,2026-07-22 12:50:35,C05100,0,9946,9946,9946,7
TX0053562,2026-07-22 12:51:12,C07966,0,9946,1,9946,1
TX0038203,2026-07-22 12:55:44,C03038,0,9946,9946,9946,8
TX0071849,2026-07-22 12:55:53,C08155,0,9946,9946,9946,8
TX0052439,2026-07-22 13:02:25,C02622,0,9946,9946,9946,3
TX0022598,2026-07-22 13:05:23,C07051,0,9946,9946,9946,5
TX0028456,2026-07-22 13:07:12,C07660,0,9946,9946,9946,4
TX0013684,2026-07-22 13:08:54,C01762,0,9946,9946,9946,10
TX0073878,2026-07-22 13:23:03,C05964,0,9946,9946,9946,3
TX0092620,2026-07-22 13:25:26,C07521,0,9946,9946,9946,4
TX0004486,2026-07-22 13:28:09,C09002,0,9946,9946,1,5
TX0039110,2026-07-22 13:37:19,C03012,0,9946,9946,9946,7
TX0030240,2026-07-22 13:42:47,C06659,0,9946,9946,9946,9
TX0069820,2026-07-22 13:45:03,C06237,0,9946,9946,1,2
TX0001641,2026-07-22 13:49:39,C02178,0,1,1,1,0
TX0018529,2026-07-22 13:57:39,C06061,0,9946,9946,9946,3
TX0085909,2026-07-22 13:58:29,C03420,0,9946,9946,1,4
TX0039605,2026-07-22 13:58:49,C00485,0,9946,9946,9946,4
TX0024970,2026-07-22 14:06:39,C04747,0,9946,9946,1,4
TX0094604,2026-07-22 14:07:29,C04101,0,9946,9946,9946,5
TX0024477,2026-07-22 14:10:04,C07613,0,9946,9946,9946,5
TX0028722,2026-07-22 14:15:14,C09027,0,9946,9946,9946,5
TX0015022,2026-07-22 14:21:42,C08524,0,9946,9946,9946,4
TX0039403,2026-07-22 14:22:48,C09916,0,9946,9946,9946,3
TX0079446,2026-07-22 14:25:00,C03178,0,9946,9946,9946,4
TX0049616,2026-07-22 14:32:28,C02207,0,9946,9946,9946,4
TX0053597,2026-07-22 14:32:45,C00363,0,9946,9946,9946,5
TX0088362,2026-07-22 14:34:46,C03044,0,9946,9946,9946,2
TX0056468,2026-07-22 14:38:45,C01340,0,9946,9946,9946,5
TX0054936,2026-07-22 14:40:09,C09878,0,9946,9946,9946,4
TX0070194,2026-07-22 14:41:35,C08630,0,9946,9946,9946,10
TX0025658,2026-07-22 14:41:52,C09511,1,9946,9946,9946,6
TX0074896,2026-07-22 14:41:52,C05846,0,9946,9946,9946,11
TX0010718,2026-07-22 14:47:28,C00083,0,9946,9946,9946,6
TX0079832,2026-07-22 14:50:49,C03476,0,9946,9946,9946,6
TX0050790,2026-07-22 14:54:43,C02208,0,9946,9946,9946,5
TX0001775,2026-07-22 14:56:15,C08189,0,1,1,1,0
TX0089885,2026-07-22 14:57:52,C06582,0,9946,9946,9946,2
TX0009391,2026-07-22 14:59:46,C05615,0,9946,9946,9946,4
TX0050601,2026-07-22 15:01:02,C08259,0,9946,9946,9946,4
TX0077875,2026-07-22 15:02:43,C06610,0,9946,9946,9946,3
TX0005916,2026-07-22 15:02:50,C06761,0,9946,9946,1,5
TX0073169,2026-07-22 15:05:18,C09980,0,9946,9946,9946,7
TX0085461,2026-07-22 15:06:55,C04951,0,9946,9946,1,4
TX0057317,2026-07-22 15:09:49,C06932,0,9946,9946,9946,6
TX0085825,2026-07-22 15:10:11,C06739,0,9946,9946,9946,7
TX0007359,2026-07-22 15:11:11,C01632,0,9946,9946,9946,6
TX0096400,2026-07-22 15:12:00,C05244,0,9946,9946,9946,5
TX0059178,2026-07-22 15:14:12,C05892,0,9946,9946,9946,3
TX0030265,2026-07-22 15:15:02,C06390,0,9946,9946,9946,5
TX0024844,2026-07-22 15:18:49,C04330,0,9946,9946,9946,9
TX0052369,2026-07-22 15:20:53,C01694,0,9946,9946,9946,2
TX0013692,2026-07-22 15:35:22,C00321,0,9946,9946,9946,5
TX0081291,2026-07-22 15:36:15,C05298,0,9946,9946,9946,18
TX0056661,2026-07-22 15:43:05,C00403,1,9946,9946,1,3
TX0098370,2026-07-22 15:44:22,C04011,0,9946,9946,9946,8
TX0091410,2026-07-22 15:48:39,C06914,0,9946,9946,9946,4
TX0057360,2026-07-22 15:51:23,C09285,0,9946,9946,9946,12
TX0099618,2026-07-22 15:57:03,C09911,0,9946,9946,1,4
TX0044823,2026-07-22 15:57:06,C07773,0,9946,9946,9946,8
TX0006104,2026-07-22 15:59:39,C00234,0,9946,9946,1,3
TX0095172,2026-07-22 16:16:10,C03521,0,9946,9946,9946,7
TX0077877,2026-07-22 16:22:49,C09227,0,9946,9946,9946,5
TX0078572,2026-07-22 16:40:19,C05079,0,9946,9946,9946,8
TX0049724,2026-07-22 16:49:28,C08021,0,9946,1,9946,2
TX0014692,2026-07-22 16:50:16,C09123,0,9946,9946,1,3
TX0039777,2026-07-22 16:56:58,C03158,0,9946,9946,9946,6
TX0009600,2026-07-22 17:06:27,C01892,0,9946,9946,9946,5
TX0071871,2026-07-22 17:11:51,C04615,0,9946,9946,9946,7
TX0032561,2026-07-22 17:12:43,C00378,0,9946,9946,9946,5
TX0004996,2026-07-22 17:13:41,C01435,0,9946,9946,9946,11
TX0075084,2026-07-22 17:19:48,C04121,0,9946,9946,1,4
TX0092504,2026-07-22 17:20:47,C02151,0,9946,9946,9946,4
TX0090096,2026-07-22 17:23:07,C04354,0,9946,9946,9946,4
TX0053238,2026-07-22 17:31:33,C03739,0,9946,9946,9946,4
TX0052935,2026-07-22 17:33:06,C02394,0,9946,9946,1,2
TX0071865,2026-07-22 17:35:18,C09928,0,9946,9946,9946,6
TX0017988,2026-07-22 17:45:39,C01067,0,9946,9946,9946,6
TX0072443,2026-07-22 17:46:16,C01623,0,9946,9946,9946,8
TX0052889,2026-07-22 17:54:15,C08416,0,9946,1,9946,7
TX0068422,2026-07-22 17:57:50,C00214,0,9946,9946,1,4
TX0087692,2026-07-22 18:03:24,C02190,0,9946,9946,9946,7
TX0058071,2026-07-22 18:03:59,C07856,0,9946,9946,9946,12
TX0088141,2026-07-22 18:05:41,C02831,0,9946,9946,9946,3
TX0074561,2026-07-22 18:07:15,C05270,0,9946,9946,9946,5
TX0043014,2026-07-22 18:09:34,C07775,0,9946,9946,9946,4
TX0094208,2026-07-22 18:12:58,C06755,0,9946,9946,9946,4
TX0021642,2026-07-22 18:18:28,C01136,0,9946,9946,9946,3
TX0066927,2026-07-22 18:20:15,C07584,0,9946,9946,9946,3
TX0001970,2026-07-22 18:21:03,C07027,0,9946,9946,9946,3
TX0017119,2026-07-22 18:27:18,C01214,0,9946,9946,9946,5
TX0010398,2026-07-22 18:42:19,C01951,0,9946,9946,9946,3
TX0081442,2026-07-22 18:44:10,C01006,0,9946,9946,9946,5
TX0021302,2026-07-22 18:47:11,C03968,0,9946,9946,9946,9
TX0003562,2026-07-22 18:52:10,C07303,0,9946,1,9946,2
TX0011701,2026-07-22 18:56:18,C04453,0,9946,9946,9946,4
TX0016552,2026-07-22 19:02:09,C06819,0,9946,9946,9946,6
TX0008823,2026-07-22 19:05:07,C08172,0,9946,9946,9946,8
TX0047797,2026-07-22 19:06:45,C03087,0,9946,9946,9946,4
TX0055011,2026-07-22 19:07:38,C00783,0,9946,9946,9946,8
TX0041172,2026-07-22 19:08:06,C04967,0,9946,9946,9946,5
TX0071793,2026-07-22 19:09:19,C09186,0,9946,1,9946,3
TX0047933,2026-07-22 19:11:52,C03723,0,9946,9946,9946,4
TX0036910,2026-07-22 19:19:54,C07537,0,9946,9946,9946,5
TX0096149,2026-07-22 19:20:12,C07216,0,9946,9946,9946,8
TX0076194,2026-07-22 19:20:53,C00741,0,9946,9946,9946,2
TX0083107,2026-07-22 19:28:42,C01937,0,9946,9946,9946,6
TX0000891,2026-07-22 19:31:08,C04718,0,9946,9946,9946,3
TX0054222,2026-07-22 19:33:40,C00018,0,9946,9946,9946,3
TX0042263,2026-07-22 19:34:26,C04710,0,9946,9946,9946,3
TX0050929,2026-07-22 19:39:16,C05635,0,9946,9946,9946,5
TX0085478,2026-07-22 19:40:40,C01651,0,9946,9946,9946,4
TX0032500,2026-07-22 19:41:05,C05671,0,9946,9946,9946,3
TX0093107,2026-07-22 19:56:57,C04479,0,9946,9946,1,2
TX0053954,2026-07-22 19:58:37,C07022,0,9946,9946,9946,6
TX0019406,2026-07-22 20:02:10,C05271,0,9946,9946,9946,6
TX0048448,2026-07-22 20:08:13,C00344,0,9946,9946,9946,7
TX0096552,2026-07-22 20:11:53,C02190,0,9946,9946,1,5
TX0072769,2026-07-22 20:13:59,C06448,0,9946,9946,1,3
TX0058484,2026-07-22 20:15:44,C02415,0,9946,9946,9946,3
TX0003106,2026-07-22 20:17:34,C04458,0,9946,9946,1,4
TX0026748,2026-07-22 20:18:27,C07348,0,9946,9946,9946,4
TX0007604,2026-07-22 20:20:39,C01271,0,9946,9946,9946,4
TX0020717,2026-07-22 20:25:58,C03151,0,9946,9946,9946,6
TX0003551,2026-07-22 20:28:16,C09298,0,9946,9946,1,5
TX0097192,2026-07-22 20:31:09,C02165,0,9946,9946,1,6
TX0048783,2026-07-22 20:38:10,C05128,0,9946,9946,9946,4
TX0005184,2026-07-22 20:38:22,C00079,0,9946,9946,9946,3
TX0015102,2026-07-22 20:40:18,C04290,0,9946,9946,9946,4
TX0007228,2026-07-22 20:42:47,C03832,0,9946,9946,9946,3
TX0079110,2026-07-22 20:51:48,C05299,0,9946,9946,9946,5
TX0098195,2026-07-22 21:02:38,C01222,0,9946,9946,9946,3
TX0031008,2026-07-22 21:08:22,C07044,0,9946,9946,9946,8
TX0079923,2026-07-22 21:13:27,C02886,0,9946,9946,9946,7
TX0019869,2026-07-22 21:18:06,C04868,0,9946,9946,1,5
TX0003009,2026-07-22 21:30:18,C06464,0,9946,9946,9946,6
TX0051137,2026-07-22 21:32:01,C06609,0,9946,9946,9946,5
TX0014105,2026-07-22 21:32:05,C05813,0,9946,9946,9946,6
TX0015604,2026-07-22 21:32:17,C04110,0,9946,9946,9946,6
TX0062431,2026-07-22 21:33:17,C00809,0,9946,9946,9946,3
TX0000634,2026-07-22 21:39:36,C08944,1,9946,9946,9946,17
TX0011916,2026-07-22 21:42:25,C00155,0,9946,9946,9946,7
TX0000776,2026-07-22 21:50:14,C02697,1,9946,9946,9946,9
TX0017025,2026-07-22 21:51:15,C01380,0,9946,9946,9946,3
TX0058498,2026-07-22 21:55:15,C00616,0,9946,9946,9946,4
TX0086913,2026-07-22 22:04:33,C09829,0,9946,9946,1,1
TX0098231,2026-07-22 22:10:20,C08181,0,9946,9946,9946,5
TX0041336,2026-07-22 22:11:17,C03879,0,9946,9946,9946,3
TX0015211,2026-07-22 22:15:23,C10000,0,9946,9946,9946,6
TX0055185,2026-07-22 22:18:15,C06658,0,9946,9946,9946,4
TX0032258,2026-07-22 22:32:50,C09413,0,9946,9946,9946,4
TX0088571,2026-07-22 22:34:44,C08238,0,9946,9946,9946,4
TX0098382,2026-07-22 22:40:32,C04885,0,9946,9946,9946,5
TX0029563,2026-07-22 22:42:32,C05308,0,9946,9946,9946,5
TX0095694,2026-07-22 22:44:40,C05271,0,9946,9946,9946,6
TX0048944,2026-07-22 22:48:47,C02504,0,9946,9946,9946,4
TX0012423,2026-07-22 22:50:55,C07762,0,9946,9946,9946,4
TX0091058,2026-07-22 22:56:40,C09596,0,9946,9946,9946,23
TX0010426,2026-07-22 23:00:51,C05299,0,9946,9946,9946,5
TX0038803,2026-07-22 23:02:45,C07246,0,9946,1,9946,2
TX0093153,2026-07-22 23:02:55,C02959,0,9946,1,1,0
TX0087408,2026-07-22 23:06:17,C09817,0,9946,9946,9946,4
TX0033754,2026-07-22 23:07:04,C00430,0,9946,9946,1,6
TX0088196,2026-07-22 23:08:11,C03131,0,9946,9946,9946,2
TX0066346,2026-07-22 23:08:15,C05877,0,9946,9946,9946,13
TX0075944,2026-07-22 23:09:30,C03704,0,9946,9946,1,3
TX0048201,2026-07-22 23:11:03,C05995,0,9946,9946,1,5
TX0075042,2026-07-22 23:13:32,C09937,0,9946,9946,9946,6
TX0019461,2026-07-22 23:13:37,C03374,0,9946,9946,9946,4
TX0037979,2026-07-22 23:20:31,C06593,0,9946,9946,9946,5
TX0098182,2026-07-22 23:23:26,C02780,0,9946,9946,9946,7
TX0061477,2026-07-22 23:27:57,C03240,0,9946,9946,9946,24
TX0071663,2026-07-22 23:28:10,C05193,0,9946,9946,9946,6
TX0033313,2026-07-22 23:28:52,C05845,0,9946,9946,9946,5
TX0027504,2026-07-22 23:30:29,C00420,0,9946,1,9946,2
TX0079869,2026-07-22 23:31:55,C05970,1,9946,9946,9946,24
TX0013117,2026-07-22 23:36:17,C05948,0,9946,9946,9946,5
TX0092490,2026-07-22 23:37:04,C00788,0,9946,9946,1,1
TX0002979,2026-07-22 23:41:34,C07930,0,9946,9946,9946,7
TX0005212,2026-07-22 23:46:34,C06184,0,9946,9946,9946,4
TX0094629,2026-07-22 23:49:51,C04939,0,9946,1,1,0
TX0091023,2026-07-22 23:51:49,C03002,0,9946,9946,9946,6
TX0071153,2026-07-22 23:52:20,C03480,0,9946,9946,9946,4
TX0092682,2026-07-22 23:54:31,C00124,0,1,9946,9946,6
TX0083010,2026-07-22 23:55:10,C02917,0,9947,9947,9947,4
TX0027437,2026-07-22 23:56:09,C07299,0,9947,9947,9947,6
TX0004695,2026-07-22 23:58:53,C03171,0,9947,9947,9947,3
TX0076486,2026-07-22 23:59:03,C07962,0,9947,9947,9947,4
TX0029445,2026-07-23 00:00:31,C01558,0,9947,9947,9947,4
TX0046966,2026-07-23 00:03:58,C08458,0,9947,9947,9947,6
TX0003995,2026-07-23 00:04:41,C08822,0,9947,9947,9947,7
TX0000041,2026-07-23 00:08:18,C06169,0,9947,9947,9947,5
TX0009561,2026-07-23 00:08:28,C00048,1,9947,9947,9947,28
TX0042445,2026-07-23 00:08:45,C08582,0,9947,9947,9947,7
TX0013186,2026-07-23 00:15:40,C03314,0,9947,9947,9947,4
TX0080555,2026-07-23 00:19:44,C00277,0,9947,9947,9947,5
TX0043082,2026-07-23 00:31:21,C04865,0,9947,9947,9947,6
TX0090325,2026-07-23 00:38:05,C08018,0,9947,9947,9947,6
TX0061310,2026-07-23 00:39:57,C09693,0,9947,9947,9947,3
TX0085257,2026-07-23 00:43:01,C08664,0,9947,9947,9947,6
TX0072754,2026-07-23 01:03:05,C03547,0,9947,9947,9947,7
TX0054862,2026-07-23 01:05:10,C08770,0,9947,9947,9947,3
TX0004680,2026-07-23 01:09:00,C04228,0,9947,9947,9947,7
TX0010065,2026-07-23 01:17:32,C05464,0,9947,9947,9947,3
TX0083255,2026-07-23 01:34:31,C09708,0,9947,9947,9947,7
TX0051844,2026-07-23 01:36:46,C00752,0,9947,9947,9947,5
TX0036023,2026-07-23 01:37:21,C05985,0,9947,9947,9947,6
TX0069470,2026-07-23 01:47:48,C01030,0,9947,1,9947,2
TX0083206,2026-07-23 01:48:20,C06495,0,9947,9947,9947,6
TX0023637,2026-07-23 01:51:17,C04381,0,9947,9947,9947,7
TX0036448,2026-07-23 01:56:12,C04334,0,9947,9947,9947,5
TX0088875,2026-07-23 02:05:25,C08576,0,9947,9947,9947,2
TX0057653,2026-07-23 02:12:37,C03450,0,9947,9947,9947,7
TX0084323,2026-07-23 02:15:28,C06174,0,9947,9947,9947,5
TX0041501,2026-07-23 02:17:03,C09610,0,9947,9947,9947,2
TX0002851,2026-07-23 02:17:10,C02164,0,9947,9947,1,5
TX0070769,2026-07-23 02:18:02,C05000,0,9947,9947,9947,4
TX0005233,2026-07-23 02:23:31,C07055,0,9947,9947,9947,6
TX0040252,2026-07-23 02:37:28,C00224,0,9947,9947,9947,8
TX0022832,2026-07-23 02:38:39,C07297,0,9947,9947,1,2
TX0058455,2026-07-23 02:40:06,C07668,0,9947,9947,9947,7
TX0040879,2026-07-23 02:41:47,C02550,0,9947,9947,9947,17
TX0044781,2026-07-23 02:42:31,C07277,0,9947,1,9947,3
TX0044952,2026-07-23 02:48:48,C03332,0,9947,9947,9947,3
TX0094083,2026-07-23 02:49:36,C09282,0,9947,9947,9947,4
TX0025601,2026-07-23 02:54:09,C00107,0,9947,9947,9947,4
TX0013804,2026-07-23 02:54:43,C01132,0,9947,9947,9947,4
TX0028363,2026-07-23 02:59:01,C03986,0,9947,9947,9947,7
TX0032414,2026-07-23 03:01:14,C09174,0,9947,9947,9947,6
TX0037954,2026-07-23 03:02:11,C04598,0,9947,9947,9947,4
TX0080009,2026-07-23 03:02:37,C03110,0,9947,9947,1,5
TX0006860,2026-07-23 03:02:49,C05791,0,9947,9947,9947,6
TX0022312,2026-07-23 03:05:17,C09393,0,9947,9947,9947,3
TX0036388,2026-07-23 03:07:34,C05576,0,9947,9947,9947,10
TX0061082,2026-07-23 03:09:15,C04828,0,9947,9947,9947,11
TX0030198,2026-07-23 03:09:33,C04609,0,9947,9947,9947,6
TX0010604,2026-07-23 03:10:27,C08949,0,9947,9947,9947,3
TX0057699,2026-07-23 03:13:20,C09163,0,9947,9947,9947,7
TX0069709,2026-07-23 03:14:29,C09511,0,9947,9947,9947,8
TX0054538,2026-07-23 03:17:11,C01499,0,9947,9947,9947,17
TX0040479,2026-07-23 03:22:05,C08458,0,9947,9947,9947,5
TX0012080,2026-07-23 03:28:49,C00477,0,9947,9947,9947,7
TX0050160,2026-07-23 03:29:19,C03032,0,9947,9947,9947,2
TX0081795,2026-07-23 03:31:17,C09365,0,9947,9947,9947,9
TX0053507,2026-07-23 03:33:33,C06670,0,9947,9947,9947,5
TX0006434,2026-07-23 03:37:10,C08570,0,9947,9947,1,3
TX0028483,2026-07-23 03:45:29,C07166,0,9947,9947,9947,8
TX0059991,2026-07-23 03:46:10,C09992,0,9947,9947,1,4
TX0006753,2026-07-23 03:47:05,C02978,0,9947,9947,9947,9
TX0078382,2026-07-23 03:49:43,C09584,0,9947,9947,9947,7
TX0079202,2026-07-23 03:52:15,C08234,0,9947,9947,9947,5
TX0037966,2026-07-23 03:52:55,C06231,0,9947,9947,9947,4
TX0067635,2026-07-23 04:04:42,C02557,0,9947,9947,9947,7
TX0035236,2026-07-23 04:05:27,C03222,0,9947,9947,9947,3
TX0042693,2026-07-23 04:10:10,C01533,0,9947,9947,9947,3
TX0078043,2026-07-23 04:10:51,C06268,0,9947,9947,9947,11
TX0047903,2026-07-23 04:13:59,C07106,0,9947,9947,9947,4
TX0018994,2026-07-23 04:21:46,C08695,0,9947,9947,1,3
TX0092551,2026-07-23 04:23:18,C06859,0,9947,9947,9947,11
TX0008283,2026-07-23 04:25:06,C09075,0,9947,9947,9947,7
TX0049809,2026-07-23 04:25:45,C02195,0,9947,9947,9947,7
TX0090115,2026-07-23 04:28:40,C03328,0,9947,9947,9947,9
TX0045694,2026-07-23 04:29:39,C00173,0,9947,9947,9947,7
TX0077764,2026-07-23 04:30:39,C04138,0,9947,9947,9947,3
TX0033486,2026-07-23 04:32:31,C02230,0,9947,9947,1,6
TX0092003,2026-07-23 04:33:33,C03009,0,9947,9947,9947,3
TX0068799,2026-07-23 04:34:45,C05568,0,9947,9947,9947,17
TX0090861,2026-07-23 04:40:01,C09843,0,9947,9947,9947,3
TX0084771,2026-07-23 04:41:17,C02594,0,9947,9947,1,5
TX0068832,2026-07-23 04:42:15,C07531,0,9947,9947,1,1
TX0004231,2026-07-23 04:46:44,C03852,0,9947,9947,9947,4
TX0090981,2026-07-23 04:57:41,C08302,1,9947,9947,9947,22
TX0028030,2026-07-23 05:00:11,C04876,0,9947,9947,9947,5
TX0057902,2026-07-23 05:00:51,C08750,0,9947,9947,9947,3
TX0096311,2026-07-23 05:01:21,C02505,0,9947,9947,9947,8
TX0083567,2026-07-23 05:03:22,C07242,0,9947,9947,1,2
TX0013112,2026-07-23 05:05:07,C06075,0,9947,9947,9947,3
TX0084463,2026-07-23 05:05:18,C00870,0,9947,9947,9947,4
TX0001414,2026-07-23 05:07:35,C05824,0,9947,9947,9947,4
TX0014639,2026-07-23 05:09:04,C04420,0,9947,9947,9947,10
TX0025725,2026-07-23 05:10:08,C01964,0,9947,9947,9947,6
TX0047663,2026-07-23 05:10:44,C06265,0,9947,9947,9947,3
TX0045060,2026-07-23 05:11:08,C05839,0,9947,9947,9947,5
TX0039541,2026-07-23 05:13:32,C08164,0,9947,9947,1,3
TX0094831,2026-07-23 05:16:41,C02249,1,9947,9947,9947,18
TX0078457,2026-07-23 05:18:46,C01365,0,9947,1,1,0
TX0097281,2026-07-23 05:26:55,C06351,0,9947,9947,9947,11
TX0005599,2026-07-23 05:31:21,C05005,0,9947,9947,9947,4
TX0032106,2026-07-23 05:32:08,C05776,0,9947,9947,9947,10
TX0004611,2026-07-23 05:32:58,C00434,0,9947,9947,9947,8
TX0067027,2026-07-23 05:33:09,C03764,0,9947,9947,9947,7
TX0087513,2026-07-23 05:34:41,C02998,0,9947,9947,9947,4
TX0000401,2026-07-23 05:36:58,C01206,0,9947,9947,1,3
TX0057368,2026-07-23 05:39:29,C05638,0,9947,9947,9947,3
TX0056804,2026-07-23 05:47:29,C08100,0,9947,1,9947,1
TX0004094,2026-07-23 05:49:27,C07479,0,9947,9947,9947,11
TX0098043,2026-07-23 05:51:12,C08018,0,9947,9947,9947,5
TX0029050,2026-07-23 05:56:11,C08889,0,9947,9947,9947,8
TX0062147,2026-07-23 06:02:39,C07206,0,9947,1,9947,3
TX0083462,2026-07-23 06:03:41,C00071,0,9947,9947,9947,4
TX0071154,2026-07-23 06:12:32,C05539,0,9947,9947,9947,3
TX0032149,2026-07-23 06:17:44,C09031,0,9947,1,9947,2
TX0070939,2026-07-23 06:21:24,C07983,0,9947,9947,9947,20
TX0085404,2026-07-23 06:31:09,C07813,0,9947,9947,9947,4
TX0083635,2026-07-23 06:31:20,C09758,0,9947,9947,9947,6
TX0006232,2026-07-23 06:32:38,C06590,0,9947,9947,9947,27
TX0074470,2026-07-23 06:35:02,C09576,0,9947,9947,9947,5
TX0072086,2026-07-23 06:36:54,C04490,0,9947,9947,9947,10
TX0033524,2026-07-23 06:39:04,C03855,0,9947,9947,9947,5
TX0001900,2026-07-23 06:43:23,C03604,0,9947,9947,1,2
TX0047096,2026-07-23 06:48:26,C02899,0,9947,9947,9947,5
TX0018066,2026-07-23 06:49:26,C08298,1,9947,9947,9947,12
TX0010060,2026-07-23 06:53:48,C01967,0,9947,9947,1,4
TX0038283,2026-07-23 07:00:16,C04960,0,9947,9947,9947,4
TX0036412,2026-07-23 07:04:55,C07008,0,9947,9947,9947,4
TX0035438,2026-07-23 07:14:06,C00846,0,9947,9947,9947,4
TX0029298,2026-07-23 07:16:47,C07295,0,9947,9947,9947,5
TX0068927,2026-07-23 07:23:48,C09828,0,9947,9947,9947,8
TX0030630,2026-07-23 07:29:38,C01939,0,9947,9947,1,6
TX0019309,2026-07-23 07:35:42,C02776,0,9947,9947,9947,3
TX0025556,2026-07-23 07:37:55,C07707,0,9947,9947,9947,9
TX0073795,2026-07-23 07:41:50,C01593,0,9947,9947,9947,6
TX0027495,2026-07-23 07:43:52,C00772,0,9947,9947,9947,4
