amount,seconds_since_customer_transaction,customer_transactions_before,customer_amount_sum_before,customer_avg_amount_before,amount_vs_customer_history,amount_difference_from_history,customer_txn_count_1h_before,customer_txn_count_24h_before,device_transactions_before,device_customer_count_before,is_seen_device_before,ip_transactions_before,ip_customer_count_before,is_seen_ip_before,merchant_transactions_before,merchant_customers_before,is_new_location,location_changed_from_previous,hour_of_day,day_of_week,is_weekend,is_late_night,amount_log,is_high_value,is_very_high_value,device_ip_transactions_before,device_other_customers_before,ip_other_customers_before,network_connections_before,payment_method_card,payment_method_netbanking,payment_method_upi,payment_method_wallet,location_Ahmedabad,location_Bengaluru,location_Chennai,location_Delhi,location_Hyderabad,location_Kolkata,location_Mumbai,location_Pune,location_Vijayawada,location_Visakhapatnam
1256.55,6897414.0,12,30100.0,2508.3333333333335,0.5009501661129567,-1251.7833333333335,0,12,18,2,1,24,5,1,189,199,0,0,22,0,0,0,7.136920662614841,0,0,12,1,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1604.91,3533206.0,4,12698.55,3174.6375,0.5055411838359498,-1569.7274999999997,1,4,8,3,1,31,4,1,195,208,0,0,22,0,0,0,7.3814458530858555,0,0,1,2,3,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2456.87,73576.0,8,14669.69,1833.71125,1.339834720433765,623.1587499999998,3,8,47,7,1,12,2,1,169,182,0,0,23,0,0,0,7.807050400200074,0,0,8,6,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2768.51,1707691.0,13,45514.840000000004,3501.141538461539,0.7907449526352284,-732.6315384615386,1,13,26,4,1,9,2,1,197,211,0,0,23,0,0,0,7.926425688226705,0,0,5,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2897.99,2772991.0,14,36620.42,2615.7442857142855,1.1079026401117191,282.24571428571426,3,14,63,8,1,13,3,1,156,166,0,0,23,0,0,0,7.972117679450373,0,0,4,7,2,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1305.15,3080633.0,13,13666.28,1051.2523076923078,1.2415192722525807,253.8976923076923,1,13,35,5,1,21,2,1,175,186,0,0,23,0,0,0,7.174839157758712,0,0,7,4,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
903.54,166635.0,15,19384.260000000002,1292.284,0.6991806754552404,-388.74400000000014,3,15,25,3,1,19,3,1,194,210,0,0,23,0,0,0,6.807426527185332,0,0,15,2,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1623.12,1931495.0,13,20124.45,1548.0346153846153,1.048503685815016,75.08538461538456,2,13,31,3,1,37,4,1,216,228,0,0,23,0,0,0,7.392721409617387,0,0,13,2,3,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1303.24,2357510.0,11,20293.71,1844.8827272727272,0.7064080446601435,-541.6427272727271,1,11,41,4,1,23,4,1,174,184,0,0,23,0,0,0,7.173375774631399,0,0,11,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1482.13,2219975.0,10,27343.12,2734.312,0.5420486030855295,-1252.1819999999998,4,10,76,9,1,24,4,1,174,186,0,0,23,0,0,0,7.301909998444354,0,0,1,8,3,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4253.85,321321.0,17,59552.229999999996,3503.072352941176,1.2143197660272338,750.7776470588242,3,17,17,1,1,18,3,1,179,193,0,0,23,0,0,0,8.355814787742137,0,0,6,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1083.81,902024.0,14,32935.72,2352.5514285714285,0.4606955609289853,-1268.7414285714285,2,14,14,1,1,16,2,1,173,192,0,0,23,0,0,0,6.989160135432728,0,0,8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
499.86,1952872.0,16,15643.36,977.71,0.5112558938744618,-477.85,3,16,28,2,1,17,2,1,193,210,0,0,23,0,0,0,6.216326620916156,0,0,16,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4394.33,3245450.0,7,16747.94,2392.562857142857,1.836662299960473,2001.767142857143,2,7,37,6,1,9,2,1,165,172,0,0,23,0,0,0,8.388297892624747,0,0,5,5,1,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
820.09,9321565.0,5,14034.0,2806.8,0.2921797064272481,-1986.71,0,5,18,2,1,2,1,1,194,210,0,0,23,0,0,0,6.710632725856024,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4538.74,672504.0,16,39903.979999999996,2493.9987499999997,1.8198645849361392,2044.74125,5,16,26,4,1,26,3,1,195,205,0,0,23,0,0,0,8.420625020673011,0,0,16,3,2,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2433.05,420990.0,8,16123.76,2015.47,1.2071874054190834,417.58000000000015,3,8,59,12,1,13,3,1,188,200,0,0,23,0,0,0,7.797311815653655,0,0,1,11,2,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0
783.73,3839186.0,13,14244.96,1095.7661538461539,0.7152347216138198,-312.03615384615387,0,13,28,4,1,17,5,1,184,203,0,0,23,0,0,0,6.665339709573783,0,0,3,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
863.46,5794815.0,4,4226.969999999999,1056.7424999999998,0.8170959339668843,-193.2824999999998,0,4,18,3,1,13,3,1,179,191,0,0,0,1,0,1,6.762105034532924,0,0,0,2,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2032.3,283282.0,10,20262.14,2026.214,1.0030036314031983,6.086000000000013,2,10,12,3,1,13,4,1,165,174,0,0,0,1,0,1,7.617415367916296,0,0,0,2,3,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3640.3,853882.0,11,23069.24,2097.2036363636366,1.7357875682077084,1543.0963636363635,2,11,19,3,1,26,4,1,208,218,0,0,0,1,0,1,8.2000960397276,0,0,11,2,3,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0
7448.02,383379.0,11,99870.81,9079.164545454545,0.8203419998295799,-1631.1445454545446,2,11,53,9,1,4,1,1,189,197,0,0,0,1,0,1,8.915837759096823,0,0,4,8,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13307.57,116300.0,13,78056.69,6004.36076923077,2.2163175251218057,7303.20923076923,2,13,23,5,1,18,2,1,206,214,0,0,0,1,0,1,9.496163467600752,1,0,7,4,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4110.36,1045278.0,6,37738.61,6289.768333333333,0.6534994267144444,-2179.4083333333338,1,6,15,3,1,14,3,1,178,196,0,0,0,1,0,1,8.321509152998178,0,0,1,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5360.24,659316.0,15,58127.369999999995,3875.158,1.3832313417930313,1485.0819999999999,3,15,15,2,1,21,2,1,181,190,0,0,0,1,0,1,8.586950570592698,0,0,13,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6205.16,1816292.0,11,26865.37,2442.3063636363636,2.5406968152681313,3762.8536363636363,1,11,18,4,1,11,1,1,157,166,1,1,0,1,0,1,8.73329762617776,0,0,10,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
10095.49,592284.0,11,78275.12,7115.919999999999,1.418718872612396,2979.5700000000006,5,11,28,6,1,45,5,1,175,189,0,0,0,1,0,1,9.219943117676154,1,0,11,5,4,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2428.51,1451088.0,16,31680.42,1980.02625,1.2265039415512802,448.4837500000003,3,16,35,4,1,21,2,1,185,196,0,0,0,1,0,1,7.795444869910753,0,0,16,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6645.4,3230688.0,5,20527.57,4105.514,1.6186523782405806,2539.8859999999995,1,5,9,2,1,12,5,1,165,175,0,0,0,1,0,1,8.801830633681794,0,0,1,1,4,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5725.94,4339423.0,4,11689.74,2922.435,1.9593044841031535,2803.5049999999997,0,4,9,2,1,8,2,1,165,179,0,0,0,1,0,1,8.65293663564961,0,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
838.13,136024.0,11,25163.92,2287.629090909091,0.36637495271007064,-1449.4990909090907,1,11,10,2,1,13,2,1,208,216,0,0,0,1,0,1,6.732365640828978,0,0,5,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1054.33,2122376.0,16,31527.15,1970.446875,0.5350715177236127,-916.1168750000002,2,16,22,3,1,21,5,1,209,217,0,0,0,1,0,1,6.961608793208162,0,0,7,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1938.95,711476.0,10,32742.82,3274.282,0.5921756281224403,-1335.332,3,10,18,5,1,3,1,1,202,213,0,0,0,1,0,1,7.570417478529363,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
454.09,1636630.0,11,9436.69,857.8809090909091,0.5293158936025237,-403.7909090909091,2,11,38,5,1,23,2,1,188,206,0,0,0,1,0,1,6.1204952015884775,0,0,8,4,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1158.6,768020.0,4,9525.42,2381.355,0.48652972782302506,-1222.755,2,4,36,7,1,20,5,1,204,219,0,0,0,1,0,1,7.0558303970475,0,0,4,6,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1383.97,1440417.0,12,12138.17,1011.5141666666667,1.3682161314267307,372.4558333333333,1,12,15,2,1,4,1,1,192,204,0,0,0,1,0,1,7.233433757737024,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1772.59,1365706.0,10,8775.29,877.5290000000001,2.019978826910563,895.0609999999998,1,10,41,6,1,8,2,1,203,220,0,0,0,1,0,1,7.4807610200363195,0,0,5,5,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5105.07,1954705.0,4,16805.89,4201.4725,1.215066860487603,903.5974999999999,1,4,50,13,1,29,6,1,178,197,0,0,1,1,0,1,8.538185307068993,0,0,1,12,5,17,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7991.81,5798073.0,5,20224.47,4044.8940000000002,1.9757773627689625,3946.916,0,5,14,5,1,26,5,1,180,196,0,0,1,1,0,1,8.98629766654404,0,0,3,4,4,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1860.91,136568.0,23,80280.19,3490.443043478261,0.5331443535447536,-1629.533043478261,1,23,52,5,1,17,4,1,179,187,0,0,1,1,0,1,7.52935812154531,0,0,9,4,3,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1939.2,2186726.0,12,45149.17,3762.4308333333333,0.5154114682506898,-1823.2308333333333,1,12,13,2,1,35,6,1,175,187,0,0,1,1,0,1,7.5705463395271835,0,0,12,1,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2525.74,740067.0,13,14312.31,1100.946923076923,2.2941523765206315,1424.7930769230768,4,13,23,3,1,19,3,1,178,188,0,0,1,1,0,1,7.834685213293828,0,0,5,2,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1681.24,439912.0,12,6938.95,578.2458333333333,2.9074831206450544,1102.9941666666668,1,12,33,5,1,25,2,1,188,196,0,0,1,1,0,1,7.427881517631083,0,0,12,4,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1157.12,3785738.0,7,12639.8,1805.685714285714,0.6408202661434517,-648.5657142857142,0,7,38,5,1,12,2,1,184,195,0,0,1,1,0,1,7.0545532797070445,0,0,2,4,1,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1119.81,792658.0,3,3942.08,1314.0266666666666,0.8521973171523662,-194.2166666666667,2,3,17,3,1,8,3,1,205,218,0,0,1,1,0,1,7.021806917181424,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7157.06,1707427.0,11,86072.95000000001,7824.813636363638,0.9146620395838645,-667.7536363636373,2,11,35,11,1,31,11,1,198,212,0,0,1,1,0,1,8.875994273520513,0,0,25,10,10,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3169.71,3169765.0,13,42740.36,3287.7200000000003,0.9641058240969425,-118.01000000000022,1,13,24,4,1,22,5,1,197,211,0,0,1,1,0,1,8.06171081655613,0,0,1,3,4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4949.64,555012.0,14,53399.76,3814.2685714285717,1.2976642591652097,1135.3714285714286,3,14,16,3,1,13,1,1,174,186,0,0,1,1,0,1,8.507272140134418,0,0,5,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1366.81,1767541.0,14,18568.96,1326.3542857142857,1.0305014389605018,40.45571428571429,2,14,12,2,1,17,2,1,179,197,0,0,1,1,0,1,7.220966199647652,0,0,6,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1644.83,160245.0,19,38489.58,2025.7673684210527,0.8119540405481172,-380.9373684210527,5,19,28,3,1,12,2,1,195,209,0,0,1,1,0,1,7.406000095222761,0,0,10,2,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2999.59,1153923.0,13,51901.23,3992.402307692308,0.7513245832516878,-992.812307692308,1,13,20,4,1,12,2,1,169,184,0,0,1,1,0,1,8.00656421498056,0,0,5,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2415.8,899900.0,12,23847.97,1987.3308333333334,1.2156003215368016,428.46916666666675,1,12,16,3,1,7,1,1,176,189,0,0,1,1,0,1,7.790199630072462,0,0,3,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6933.62,1444914.0,9,122202.34,13578.037777777778,0.5106496324047477,-6644.417777777778,4,9,31,4,1,23,2,1,194,214,0,0,2,1,0,1,8.84428153672711,0,0,9,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14409.04,1966610.0,4,17889.11,4472.2775,3.2218573199002076,9936.7625,1,4,45,6,1,17,2,1,202,215,0,0,2,1,0,1,9.575680464839818,1,0,1,5,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2882.32,3517679.0,9,41803.87,4644.874444444445,0.6205377636089673,-1762.5544444444445,1,9,58,8,1,9,1,1,196,213,0,0,2,1,0,1,7.966697686969667,0,0,9,7,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
534.85,1438533.0,14,13135.47,938.2478571428571,0.5700519281000224,-403.3978571428571,2,14,46,7,1,35,4,1,173,193,0,0,2,1,0,1,6.283854271159006,0,0,3,6,3,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2822.68,3349985.0,7,35853.01,5121.858571428572,0.5511046352872464,-2299.178571428572,1,7,26,4,1,4,1,1,172,183,0,0,2,1,0,1,7.945796277744973,0,0,0,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1302.33,876805.0,11,19196.050000000003,1745.095454545455,0.7462800940818551,-442.765454545455,4,11,41,5,1,20,2,1,178,199,0,0,2,1,0,1,7.172677806763274,0,0,11,4,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1482.52,148710.0,22,45946.39,2088.472272727273,0.7098585982489592,-605.9522727272729,2,22,53,8,1,43,5,1,170,182,0,0,2,1,0,1,7.302172921271278,0,0,22,6,4,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2926.49,560063.0,18,40872.159999999996,2270.6755555555555,1.2888190885923327,655.8144444444442,5,18,28,4,1,29,2,1,174,191,0,0,2,1,0,1,7.9819006795821785,0,0,9,3,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10484.58,38409.0,11,90879.88,8261.807272727274,1.2690419485589108,2222.772727272726,3,11,19,2,1,37,5,1,181,197,0,0,2,1,0,1,9.25775625892578,1,0,6,1,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2174.55,2395515.0,11,24648.65,2240.7863636363636,0.9704405717960214,-66.23636363636342,1,11,24,6,1,22,6,1,189,200,0,0,2,1,0,1,7.685036785118872,0,0,1,5,5,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3985.71,126475.0,12,21929.4,1827.45,2.1810227366001804,2158.26,5,12,18,2,1,23,3,1,172,178,0,0,2,1,0,1,8.290721608342658,0,0,12,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2029.06,1686025.0,19,51760.86,2724.255789473684,0.7448125861896421,-695.1957894736843,5,19,15,3,1,34,4,1,170,186,0,0,2,1,0,1,7.61582062824929,0,0,3,2,3,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1301.98,1449547.0,13,19020.8,1463.1384615384616,0.8898542648048452,-161.15846153846155,2,13,17,2,1,20,3,1,170,187,0,0,3,1,0,1,7.172409227812878,0,0,6,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4515.49,589276.0,16,83857.77,5241.110625,0.8615521257004568,-725.6206250000005,1,16,35,6,1,22,3,1,192,208,0,0,3,1,0,1,8.415490422483606,0,0,16,4,2,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0
780.5,547808.0,19,12327.02,648.7905263157895,1.2030077017803167,131.70947368421048,4,19,12,2,1,14,2,1,192,205,0,0,3,1,0,1,6.6612151498615315,0,0,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3135.1,3098638.0,5,6835.71,1367.142,2.2931780312505943,1767.9579999999999,1,5,56,8,1,7,2,1,171,188,0,0,3,1,0,1,8.050735268716997,0,0,5,7,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1
162.06,957811.0,11,5937.63,539.7845454545454,0.30023090020765864,-377.7245454545454,1,11,33,5,1,13,4,1,229,240,0,0,3,1,0,1,5.094118231234765,0,0,4,4,3,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1901.27,163745.0,7,22274.82,3182.117142857143,0.5974858607162706,-1280.847142857143,2,7,31,5,1,8,2,1,177,193,0,0,3,1,0,1,7.550803188866522,0,0,3,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10868.02,1173170.0,20,85820.08,4291.004,2.532745250295735,6577.0160000000005,3,20,36,3,1,27,3,1,168,180,0,0,3,1,0,1,9.29367181965718,1,0,20,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6511.81,863682.0,14,77827.0,5559.071428571428,1.17138448096419,952.738571428572,1,14,32,5,1,56,13,1,196,199,0,0,3,1,0,1,8.781526285696495,0,0,7,4,11,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4154.97,4022259.0,8,20935.55,2616.94375,1.5877184979616012,1538.0262500000003,0,8,47,6,1,17,4,1,175,191,0,0,3,1,0,1,8.332301133713758,0,0,6,5,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6472.11,4381847.0,4,17501.09,4375.2725,1.4792472925972038,2096.8374999999996,0,4,35,6,1,14,4,1,181,189,0,0,3,1,0,1,8.775411952067117,0,0,4,5,3,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3864.04,165478.0,18,74464.63,4136.923888888889,0.9340370052197935,-272.8838888888895,2,18,21,2,1,18,3,1,179,188,0,0,3,1,0,1,8.259727310256455,0,0,7,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3846.5,522373.0,13,68864.15,5297.242307692307,0.7261325377573092,-1450.742307692307,3,13,40,7,1,24,5,1,172,181,0,0,3,1,0,1,8.255178865713034,0,0,5,6,4,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1815.44,4325170.0,6,8881.3,1480.2166666666665,1.2264690979924113,335.2233333333336,0,6,6,1,1,35,4,1,145,155,0,1,3,1,0,1,7.504633820562474,0,0,1,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1667.18,1018198.0,4,10464.720000000001,2616.1800000000003,0.6372573752570542,-949.0000000000002,1,4,33,8,1,5,2,1,176,186,0,0,3,1,0,1,7.419488490765496,0,0,2,7,1,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0
684.36,9417534.0,3,4279.7,1426.5666666666666,0.47972521438418586,-742.2066666666666,0,3,22,3,1,3,1,1,187,195,0,0,3,1,0,1,6.529944247655789,0,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
335.35,3040060.0,12,14867.710000000001,1238.9758333333334,0.2706671034073169,-903.6258333333334,1,12,30,4,1,23,5,1,167,188,0,0,3,1,0,1,5.818152284471615,0,0,5,3,4,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3271.3,178010.0,10,26184.41,2618.441,1.2493311859996084,652.8590000000004,3,10,13,2,1,20,4,1,195,209,0,0,3,1,0,1,8.093248380561203,0,0,6,1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
735.14,892211.0,15,7974.27,531.618,1.3828350432077166,203.52199999999993,2,15,58,5,1,3,1,1,169,180,0,0,3,1,0,1,6.601420318031146,0,0,3,4,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1435.15,1296036.0,18,22752.74,1264.0411111111111,1.135366553654637,171.10888888888894,5,18,24,2,1,19,6,1,210,217,0,0,3,1,0,1,7.269721200977448,0,0,4,1,5,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4002.88,7499691.0,6,16780.86,2796.81,1.4312305805542744,1206.0700000000002,0,6,33,5,1,4,1,1,190,203,0,0,4,1,0,1,8.295019169956031,0,0,4,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1622.91,837940.0,6,4648.21,774.7016666666667,2.094883837003922,848.2083333333334,2,6,48,5,1,17,3,1,187,196,0,0,4,1,0,1,7.392592100466738,0,0,1,4,2,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2003.98,2556333.0,14,17572.61,1255.1864285714287,1.5965596459490081,748.7935714285713,2,14,37,4,1,13,3,1,174,185,0,0,4,1,0,1,7.603389364628574,0,0,2,3,2,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2812.82,158531.0,5,16642.96,3328.5919999999996,0.8450479962698945,-515.7719999999995,2,5,48,6,1,13,3,1,186,204,0,0,4,1,0,1,7.942298269743569,0,0,2,5,2,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1318.97,1211918.0,19,71366.72,3756.1431578947368,0.3511500878841006,-2437.1731578947365,2,19,12,1,1,5,1,1,170,183,0,1,4,1,0,1,7.185364288049421,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1091.67,205058.0,19,41131.24,2164.802105263158,0.5042816603632665,-1073.1321052631579,3,19,28,3,1,30,2,1,182,194,0,0,4,1,0,1,6.996379521271646,0,0,13,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1897.32,135316.0,13,11432.41,879.4161538461539,2.1574768574605003,1017.9038461538461,1,13,67,5,1,8,2,1,171,186,0,0,4,1,0,1,7.548724563483502,0,0,3,4,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
436.53,1321950.0,11,36228.69,3293.517272727273,0.1325421923895123,-2856.987272727273,3,11,40,6,1,18,5,1,194,207,0,0,4,1,0,1,6.081145274875327,0,0,6,5,4,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8360.11,286563.0,7,26279.84,3754.2628571428572,2.226831289688217,4605.847142857143,1,7,59,17,1,33,12,1,187,198,1,1,4,1,0,1,9.031346472384529,0,0,18,15,11,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11041.63,1441953.0,5,18457.61,3691.522,2.9910779347922074,7350.107999999999,2,5,19,4,1,13,4,1,174,193,0,0,4,1,0,1,9.309518516097784,1,0,1,3,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0
758.13,881417.0,1,943.34,943.34,0.8036656984756291,-185.21000000000004,1,1,27,4,1,14,5,1,193,208,0,0,4,1,0,1,6.6321730407265935,0,0,0,3,4,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1525.37,5753871.0,4,9306.8,2326.7,0.6555937594017278,-801.3299999999999,0,4,38,5,1,3,2,1,203,214,0,0,4,1,0,1,7.330647646412827,0,0,2,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2380.83,3579469.0,7,10066.73,1438.1042857142857,1.6555336241262057,942.7257142857143,1,7,18,5,1,16,3,1,180,196,0,0,4,1,0,1,7.775624378770569,0,0,0,5,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3355.29,924836.0,13,32778.9,2521.4538461538464,1.3306965761511216,833.8361538461536,4,13,16,2,1,17,3,1,203,215,0,0,4,1,0,1,8.11859147624947,0,0,4,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2144.84,5586733.0,2,4194.81,2097.405,1.0226160422045336,47.434999999999945,0,2,3,2,1,22,3,1,190,206,0,0,4,1,0,1,7.671286363095172,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1108.42,222944.0,16,25883.08,1617.6925,0.6851858434158531,-509.27250000000004,8,16,28,6,1,16,1,1,196,215,0,0,4,1,0,1,7.01159263522139,0,0,16,5,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3714.99,3599181.0,14,53509.95,3822.1392857142855,0.9719661483518486,-107.14928571428572,1,14,16,4,1,26,7,1,183,192,0,0,4,1,0,1,8.220400408864446,0,0,4,3,6,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1889.23,1911892.0,8,14278.869999999999,1784.8587499999999,1.0584759158112653,104.37125000000015,2,8,21,5,1,22,3,1,181,202,0,0,4,1,0,1,7.544453793771374,0,0,2,4,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2062.95,4262869.0,3,12152.93,4050.976666666667,0.5092475641676533,-1988.026666666667,0,3,79,20,1,13,2,1,178,199,0,0,5,1,0,1,7.632376901501827,0,0,3,18,1,19,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1157.15,8032962.0,6,5097.88,849.6466666666666,1.3619190722417949,307.50333333333344,0,6,35,4,1,20,3,1,194,208,0,0,5,1,0,1,7.054579183422935,0,0,1,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
546.28,386504.0,13,9947.71,765.2084615384615,0.7138969672417069,-218.92846153846153,4,13,37,4,1,30,4,1,170,184,0,0,5,1,0,1,6.304960554452743,0,0,13,3,3,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2389.89,1754284.0,18,54784.130000000005,3043.562777777778,0.785227765778155,-653.6727777777783,2,18,18,2,1,28,4,1,172,183,0,0,5,1,0,1,7.779420960544732,0,0,3,1,3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2288.2,1429117.0,8,39426.630000000005,4928.328750000001,0.4642953252661969,-2640.1287500000008,1,8,23,4,1,9,2,1,205,211,0,0,5,1,0,1,7.735957690534947,0,0,5,3,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4708.52,144362.0,12,56999.81,4749.984166666666,0.9912706726566284,-41.46416666666573,2,12,12,2,1,30,6,1,173,181,0,0,5,1,0,1,8.457341270989177,0,0,3,1,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0
599.62,742781.0,9,13753.32,1528.1466666666665,0.3923838026018445,-928.5266666666665,3,9,10,3,1,22,3,1,180,196,0,0,5,1,0,1,6.397962455028096,0,0,0,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4460.44,1350033.0,9,38629.2,4292.133333333333,1.0392128234599731,168.3066666666664,1,9,10,2,1,8,2,1,176,196,0,0,5,1,0,1,8.403226862857979,0,0,2,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3281.55,621104.0,14,25471.56,1819.3971428571429,1.803646890885364,1462.1528571428573,3,14,20,3,1,46,5,1,191,206,0,0,5,1,0,1,8.096375838353401,0,0,14,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
