customer_id,account_age_days,avg_transaction_amount,usual_location,transaction_frequency
C07473,957,805.8,Vijayawada,medium
C07474,340,4121.32,Bengaluru,medium
C07475,53,1691.84,Mumbai,high
C07476,722,5542.78,Bengaluru,medium
C07477,321,418.18,Mumbai,medium
C07478,1217,2043.78,Delhi,high
C07479,862,6264.39,Chennai,high
C07480,1149,1430.7,Mumbai,low
C07481,1059,1554.6,Visakhapatnam,low
C07482,574,2181.19,Vijayawada,medium
C07483,1120,1251.78,Vijayawada,low
C07484,1287,1469.53,Hyderabad,medium
C07485,311,1445.14,Chennai,medium
C07486,1012,1197.17,Mumbai,high
C07487,941,4001.0,Visakhapatnam,high
C07488,169,2429.02,Kolkata,low
C07489,1306,2118.47,Bengaluru,low
C07490,644,3044.56,Bengaluru,low
C07491,261,1515.82,Visakhapatnam,high
C07492,538,1088.23,Pune,high
C07493,1258,1216.63,Mumbai,low
C07494,1493,1802.09,Kolkata,low
C07495,506,904.2,Delhi,medium
C07496,864,1300.33,Hyderabad,medium
C07497,412,1287.0,Delhi,low
C07498,551,7161.71,Pune,high
C07499,1076,296.65,Bengaluru,medium
C07500,710,1601.65,Hyderabad,low
C07501,767,5526.13,Chennai,medium
C07502,1044,1948.36,Mumbai,medium
C07503,285,2937.35,Visakhapatnam,low
C07504,908,1920.67,Pune,high
C07505,94,1166.51,Delhi,high
C07506,622,419.18,Chennai,low
C07507,1191,2057.17,Kolkata,medium
C07508,159,1087.24,Ahmedabad,high
C07509,1021,1069.9,Bengaluru,high
C07510,289,1301.41,Chennai,high
C07511,1132,5595.41,Visakhapatnam,high
C07512,1321,8592.86,Hyderabad,high
C07513,1138,2072.95,Hyderabad,medium
C07514,975,1330.68,Vijayawada,low
C07515,228,837.44,Chennai,low
C07516,936,2440.83,Chennai,medium
C07517,1088,5735.5,Bengaluru,low
C07518,698,1532.68,Visakhapatnam,low
C07519,837,383.44,Kolkata,medium
C07520,1148,2782.41,Kolkata,high
C07521,1388,3415.41,Vijayawada,high
C07522,539,642.1,Visakhapatnam,medium
C07523,1456,2018.8,Visakhapatnam,high
C07524,931,2413.51,Chennai,high
C07525,810,1716.46,Visakhapatnam,medium
C07526,1440,1076.58,Bengaluru,medium
C07527,726,3483.88,Visakhapatnam,medium
C07528,672,1384.85,Hyderabad,low
C07529,284,685.52,Visakhapatnam,low
C07530,1256,475.03,Mumbai,low
C07531,1437,4085.07,Ahmedabad,medium
C07532,534,2687.52,Kolkata,high
C07533,121,1905.93,Pune,low
C07534,174,1352.03,Ahmedabad,low
C07535,895,1276.26,Hyderabad,low
C07536,1250,894.54,Vijayawada,high
C07537,838,1359.8,Delhi,medium
C07538,673,453.72,Delhi,medium
C07539,1482,1115.55,Mumbai,low
C07540,1084,1470.61,Visakhapatnam,medium
C07541,701,2675.69,Pune,high
C07542,144,1753.89,Kolkata,medium
C07543,45,3017.68,Hyderabad,low
C07544,1246,4326.35,Visakhapatnam,medium
C07545,308,3580.84,Chennai,high
C07546,1218,2443.96,Chennai,low
C07547,126,1813.93,Chennai,medium
C07548,798,951.49,Chennai,high
C07549,1170,2911.74,Visakhapatnam,medium
C07550,913,5363.53,Ahmedabad,medium
C07551,132,2248.26,Pune,medium
C07552,566,6258.9,Mumbai,low
C07553,666,667.75,Pune,medium
C07554,775,850.08,Ahmedabad,medium
C07555,726,3138.26,Vijayawada,low
C07556,1199,2137.37,Ahmedabad,medium
C07557,683,4228.07,Delhi,low
C07558,1067,1781.99,Visakhapatnam,low
C07559,900,1023.88,Mumbai,low
C07560,786,1566.67,Chennai,medium
C07561,810,664.67,Mumbai,high
C07562,407,864.33,Kolkata,medium
C07563,1464,3386.77,Chennai,low
C07564,252,3174.34,Kolkata,high
C07565,714,2279.01,Visakhapatnam,high
C07566,740,588.07,Delhi,low
C07567,48,1425.93,Kolkata,low
C07568,412,811.83,Bengaluru,low
C07569,341,3867.21,Chennai,low
C07570,955,1231.67,Kolkata,medium
C07571,1451,888.74,Ahmedabad,medium
C07572,851,1835.2,Mumbai,medium
C07573,1285,1187.31,Bengaluru,medium
C07574,86,4721.94,Bengaluru,low
C07575,392,1116.46,Chennai,high
C07576,234,724.91,Bengaluru,medium
C07577,1060,444.14,Chennai,high
C07578,1088,1764.34,Kolkata,low
C07579,42,1249.24,Vijayawada,low
C07580,251,711.06,Ahmedabad,high
C07581,1087,3899.25,Kolkata,medium
C07582,1486,2777.35,Ahmedabad,high
C07583,291,1767.29,Delhi,low
C07584,384,4369.28,Visakhapatnam,high
C07585,763,2768.86,Ahmedabad,low
C07586,589,1054.36,Ahmedabad,low
C07587,866,916.03,Chennai,low
C07588,1337,3063.24,Kolkata,low
C07589,331,2328.97,Bengaluru,low
C07590,139,2009.98,Delhi,high
C07591,544,1038.28,Delhi,high
C07592,1010,2672.33,Pune,low
C07593,910,1101.54,Pune,high
C07594,1235,1684.54,Kolkata,high
C07595,128,4610.33,Ahmedabad,high
C07596,747,1171.45,Mumbai,medium
C07597,572,647.49,Vijayawada,low
C07598,664,908.13,Mumbai,low
C07599,1405,3435.22,Vijayawada,high
C07600,506,2124.13,Vijayawada,medium
C07601,548,1655.36,Pune,medium
C07602,126,1292.88,Hyderabad,high
C07603,909,2467.66,Chennai,medium
C07604,1366,1036.52,Pune,medium
C07605,1365,2195.63,Ahmedabad,medium
C07606,328,1119.04,Delhi,low
C07607,258,1004.32,Mumbai,low
C07608,345,1189.37,Ahmedabad,medium
C07609,1130,1410.26,Visakhapatnam,high
C07610,1036,1743.77,Visakhapatnam,high
C07611,203,2097.68,Ahmedabad,medium
C07612,845,163.71,Delhi,low
C07613,1390,1064.83,Chennai,high
C07614,1343,1395.52,Mumbai,medium
C07615,377,4787.83,Hyderabad,low
C07616,1166,892.07,Vijayawada,medium
C07617,1433,2000.91,Mumbai,low
C07618,1002,4756.71,Pune,high
C07619,55,766.71,Vijayawada,low
C07620,167,2325.35,Visakhapatnam,medium
C07621,535,1068.56,Hyderabad,medium
C07622,703,1296.64,Delhi,low
C07623,821,1067.98,Visakhapatnam,low
C07624,695,1118.6,Vijayawada,high
C07625,326,10559.54,Chennai,high
C07626,499,3116.41,Pune,low
C07627,655,3683.69,Hyderabad,low
C07628,1463,2478.32,Bengaluru,high
C07629,171,633.64,Kolkata,medium
C07630,1001,2326.84,Vijayawada,medium
C07631,1083,3615.36,Bengaluru,medium
C07632,737,1033.63,Mumbai,medium
C07633,550,3371.13,Chennai,high
C07634,766,2845.12,Chennai,medium
C07635,905,5999.12,Hyderabad,high
C07636,460,1371.94,Vijayawada,medium
C07637,1439,881.91,Bengaluru,medium
C07638,1264,1422.94,Visakhapatnam,low
C07639,952,4576.38,Vijayawada,low
C07640,61,548.44,Pune,low
C07641,1348,469.23,Visakhapatnam,low
C07642,331,1907.69,Vijayawada,medium
C07643,1058,1350.0,Vijayawada,high
C07644,553,1809.06,Vijayawada,high
C07645,820,3327.56,Visakhapatnam,high
C07646,1216,1256.86,Kolkata,high
C07647,1110,532.77,Vijayawada,low
C07648,1444,6798.48,Visakhapatnam,low
C07649,656,941.38,Pune,medium
C07650,1215,904.31,Mumbai,medium
C07651,244,3688.44,Chennai,medium
C07652,1424,1401.96,Mumbai,medium
C07653,801,1727.34,Delhi,low
C07654,213,2463.54,Visakhapatnam,high
C07655,810,3640.48,Chennai,low
C07656,578,1449.24,Mumbai,low
C07657,1170,4834.39,Delhi,high
C07658,950,449.11,Mumbai,high
C07659,512,2949.54,Delhi,high
C07660,241,1042.99,Mumbai,low
C07661,1353,4391.9,Vijayawada,medium
C07662,91,1974.11,Kolkata,low
C07663,1190,1162.3,Delhi,low
C07664,1088,2769.41,Vijayawada,low
C07665,1487,3216.71,Visakhapatnam,high
C07666,464,2731.96,Mumbai,low
C07667,278,921.72,Hyderabad,low
C07668,60,1314.13,Mumbai,low
C07669,389,1795.24,Hyderabad,low
C07670,159,1752.37,Vijayawada,medium
C07671,974,2930.35,Kolkata,medium
C07672,264,485.83,Hyderabad,low
C07673,1070,2236.92,Visakhapatnam,high
C07674,1173,1490.78,Ahmedabad,high
C07675,821,1043.69,Bengaluru,low
C07676,1151,1110.9,Bengaluru,medium
C07677,417,1565.71,Pune,medium
C07678,220,173.27,Chennai,low
C07679,511,1141.05,Vijayawada,medium
C07680,683,1018.68,Delhi,high
C07681,204,2544.91,Visakhapatnam,high
C07682,127,1066.3,Ahmedabad,medium
C07683,892,1565.12,Vijayawada,high
C07684,313,4905.06,Delhi,medium
C07685,663,3435.34,Kolkata,high
C07686,677,3235.76,Bengaluru,low
C07687,37,1300.66,Delhi,high
C07688,64,2561.92,Ahmedabad,medium
C07689,403,1546.13,Hyderabad,medium
C07690,601,1584.59,Pune,high
C07691,1234,2349.22,Kolkata,medium
C07692,182,1221.09,Pune,low
C07693,1441,4750.45,Hyderabad,medium
C07694,916,1622.07,Kolkata,medium
C07695,580,2690.48,Bengaluru,low
C07696,56,4636.35,Kolkata,medium
C07697,642,3519.65,Bengaluru,high
C07698,214,720.36,Delhi,medium
C07699,33,2403.6,Ahmedabad,high
C07700,693,3129.13,Bengaluru,medium
C07701,1287,3213.94,Visakhapatnam,medium
C07702,1296,872.97,Ahmedabad,low
C07703,1100,1174.35,Visakhapatnam,low
C07704,782,3435.8,Vijayawada,low
C07705,910,1097.07,Kolkata,high
C07706,444,1481.4,Chennai,high
C07707,318,5013.36,Kolkata,high
C07708,1192,1744.93,Visakhapatnam,high
C07709,859,1122.3,Mumbai,medium
C07710,1272,1017.49,Ahmedabad,low
C07711,1111,2234.58,Delhi,high
C07712,917,756.72,Vijayawada,high
C07713,1095,1532.68,Visakhapatnam,low
C07714,997,2235.32,Vijayawada,high
C07715,1382,4188.05,Ahmedabad,high
C07716,178,2777.89,Pune,low
C07717,789,1131.61,Visakhapatnam,medium
C07718,399,3871.95,Pune,medium
C07719,188,1481.57,Visakhapatnam,medium
C07720,802,806.2,Hyderabad,high
C07721,1247,1609.56,Delhi,low
C07722,75,4584.11,Bengaluru,low
C07723,913,2004.1,Pune,medium
C07724,1322,1814.71,Vijayawada,high
C07725,1174,5217.27,Mumbai,medium
C07726,60,709.93,Chennai,low
C07727,1163,780.47,Hyderabad,high
C07728,784,629.7,Mumbai,low
C07729,974,2293.34,Pune,medium
C07730,1075,2005.73,Pune,low
C07731,973,4906.52,Ahmedabad,medium
C07732,625,2108.64,Bengaluru,high
C07733,312,1384.15,Ahmedabad,medium
C07734,818,1802.1,Visakhapatnam,low
C07735,182,1943.12,Bengaluru,high
C07736,1408,607.22,Vijayawada,low
C07737,604,10480.35,Bengaluru,high
C07738,1489,2523.64,Visakhapatnam,medium
C07739,312,2063.27,Kolkata,medium
C07740,392,2684.9,Mumbai,low
C07741,1265,2854.52,Ahmedabad,medium
C07742,1079,1642.84,Visakhapatnam,low
C07743,950,1194.2,Hyderabad,high
C07744,571,2657.62,Pune,medium
C07745,300,2312.89,Bengaluru,high
C07746,739,1063.28,Chennai,medium
C07747,1025,4527.45,Hyderabad,medium
C07748,921,2178.13,Vijayawada,low
C07749,35,2892.64,Visakhapatnam,low
C07750,288,4448.36,Pune,medium
C07751,30,1825.79,Visakhapatnam,low
C07752,131,2211.8,Bengaluru,high
C07753,847,3047.45,Delhi,high
C07754,730,1123.7,Kolkata,medium
C07755,138,1864.36,Ahmedabad,low
C07756,462,1953.05,Mumbai,medium
C07757,992,966.91,Mumbai,high
C07758,363,8119.35,Vijayawada,high
C07759,701,721.12,Chennai,low
C07760,149,774.16,Bengaluru,medium
C07761,1095,4229.29,Vijayawada,low
C07762,359,2861.68,Chennai,high
C07763,956,923.96,Delhi,low
C07764,309,2671.19,Kolkata,low
C07765,827,4673.41,Vijayawada,medium
C07766,42,1764.94,Ahmedabad,low
C07767,150,9747.6,Pune,high
C07768,1343,586.93,Hyderabad,low
C07769,267,2825.74,Visakhapatnam,medium
C07770,32,3842.14,Visakhapatnam,low
C07771,979,3212.86,Bengaluru,high
C07772,206,1576.1,Pune,low
C07773,905,1490.33,Bengaluru,high
C07774,119,2402.43,Pune,low
C07775,932,3058.81,Hyderabad,high
C07776,308,2662.84,Delhi,low
C07777,97,3538.93,Ahmedabad,low
C07778,911,928.23,Visakhapatnam,medium
C07779,1423,1552.3,Hyderabad,low
C07780,1020,977.04,Chennai,high
C07781,1368,1400.48,Bengaluru,high
C07782,1205,3482.26,Chennai,high
C07783,1486,1930.88,Pune,high
C07784,630,9798.65,Delhi,high
C07785,318,2041.12,Visakhapatnam,high
C07786,989,1871.21,Kolkata,high
C07787,1167,1928.62,Visakhapatnam,low
C07788,874,1189.12,Pune,low
C07789,1248,1733.59,Chennai,medium
C07790,997,3746.6,Bengaluru,medium
C07791,210,1938.41,Visakhapatnam,high
C07792,1084,1074.7,Mumbai,medium
C07793,444,986.57,Chennai,high
C07794,199,1343.34,Delhi,high
C07795,174,1888.53,Hyderabad,medium
C07796,710,3910.31,Hyderabad,low
C07797,750,753.12,Vijayawada,high
C07798,1280,1462.14,Kolkata,low
C07799,1432,1977.02,Mumbai,low
C07800,989,546.55,Chennai,low
C07801,767,1047.02,Ahmedabad,medium
C07802,1103,1157.03,Delhi,medium
C07803,340,1072.94,Kolkata,high
C07804,153,2039.11,Kolkata,medium
C07805,1147,1621.62,Kolkata,low
C07806,909,1254.64,Ahmedabad,low
C07807,1234,2377.29,Vijayawada,low
C07808,1499,5516.73,Chennai,medium
C07809,1139,5224.21,Vijayawada,low
C07810,1150,515.81,Chennai,low
C07811,681,2619.24,Delhi,medium
C07812,1321,1603.31,Chennai,medium
C07813,312,1991.0,Vijayawada,low
C07814,707,1389.44,Pune,low
C07815,942,1942.97,Ahmedabad,medium
C07816,1473,1986.16,Hyderabad,medium
C07817,767,1235.49,Ahmedabad,high
C07818,717,1005.16,Pune,low
C07819,775,1344.65,Kolkata,low
C07820,451,2096.05,Visakhapatnam,low
C07821,49,2656.83,Visakhapatnam,low
C07822,1137,3134.48,Pune,medium
C07823,249,1305.47,Hyderabad,medium
C07824,1318,2164.71,Chennai,high
C07825,86,3364.95,Visakhapatnam,low
C07826,508,3839.81,Bengaluru,low
C07827,235,1732.47,Ahmedabad,high
C07828,824,1559.21,Bengaluru,high
C07829,1436,2038.1,Hyderabad,low
C07830,702,852.55,Chennai,high
C07831,941,1587.15,Kolkata,low
C07832,1436,2920.54,Mumbai,low
C07833,1328,2732.05,Hyderabad,medium
C07834,1498,1510.0,Visakhapatnam,medium
C07835,508,2073.64,Pune,medium
C07836,1460,1053.13,Bengaluru,high
C07837,392,2843.56,Hyderabad,low
C07838,1395,1711.21,Mumbai,low
C07839,926,1504.44,Pune,high
C07840,761,1422.86,Hyderabad,low
C07841,353,1727.9,Kolkata,high
C07842,133,1345.37,Bengaluru,medium
C07843,257,2760.96,Pune,low
C07844,404,1392.15,Pune,high
C07845,1435,5069.35,Visakhapatnam,medium
C07846,931,4665.4,Visakhapatnam,medium
C07847,95,1008.32,Ahmedabad,medium
C07848,119,1883.43,Ahmedabad,low
C07849,937,1179.23,Delhi,low
C07850,979,1455.67,Visakhapatnam,high
C07851,131,6615.16,Pune,high
C07852,1238,1473.83,Pune,high
C07853,87,2274.89,Delhi,high
C07854,164,2559.07,Hyderabad,low
C07855,834,939.3,Chennai,high
C07856,1303,1032.49,Delhi,medium
C07857,54,821.91,Delhi,high
C07858,1215,1011.98,Bengaluru,low
C07859,598,282.31,Pune,low
C07860,94,2564.5,Delhi,medium
C07861,123,6841.54,Vijayawada,high
C07862,1460,1981.53,Chennai,low
C07863,177,716.92,Vijayawada,medium
C07864,1313,1185.28,Visakhapatnam,low
C07865,483,1335.78,Pune,high
C07866,1292,929.0,Mumbai,high
C07867,765,3148.43,Pune,low
C07868,795,3047.91,Visakhapatnam,medium
C07869,330,849.37,Hyderabad,medium
C07870,824,2883.74,Bengaluru,low
C07871,151,4856.0,Kolkata,medium
C07872,1196,6199.38,Visakhapatnam,low
C07873,1349,11590.37,Hyderabad,medium
C07874,1199,1001.49,Kolkata,high
C07875,150,11285.63,Bengaluru,high
C07876,822,1429.83,Ahmedabad,medium
C07877,568,1224.69,Hyderabad,high
C07878,524,2226.4,Ahmedabad,high
C07879,576,1233.0,Mumbai,high
C07880,476,2333.02,Delhi,high
C07881,621,763.18,Chennai,high
C07882,1461,1541.26,Pune,low
C07883,72,4151.27,Hyderabad,medium
C07884,1035,1734.46,Ahmedabad,medium
C07885,351,1973.53,Pune,medium
C07886,46,2451.51,Delhi,low
C07887,1326,3852.48,Pune,low
C07888,179,613.79,Ahmedabad,low
C07889,807,2631.96,Pune,medium
C07890,296,1512.1,Kolkata,low
C07891,615,2005.92,Bengaluru,medium
C07892,1130,3584.98,Chennai,low
C07893,1222,828.25,Hyderabad,high
C07894,412,931.99,Visakhapatnam,high
C07895,336,511.58,Delhi,low
C07896,660,1259.65,Pune,low
C07897,172,4274.07,Hyderabad,high
C07898,95,1664.3,Visakhapatnam,low
C07899,1347,753.3,Kolkata,high
C07900,125,1312.71,Pune,low
C07901,41,684.32,Vijayawada,high
C07902,877,866.25,Vijayawada,medium
C07903,527,2317.57,Hyderabad,low
C07904,268,839.26,Bengaluru,medium
C07905,834,3709.88,Ahmedabad,low
C07906,308,1718.68,Visakhapatnam,low
C07907,606,1902.98,Pune,medium
C07908,714,1502.07,Visakhapatnam,high
C07909,1142,2974.68,Ahmedabad,medium
C07910,1188,2994.69,Mumbai,low
C07911,380,2237.98,Visakhapatnam,high
C07912,1245,2598.41,Kolkata,medium
C07913,373,1568.2,Kolkata,low
C07914,502,2560.54,Delhi,medium
C07915,1404,1445.08,Mumbai,low
C07916,1451,1802.61,Mumbai,medium
C07917,787,1505.72,Pune,high
C07918,412,1337.22,Bengaluru,medium
C07919,976,1150.12,Ahmedabad,low
C07920,1453,2439.48,Visakhapatnam,low
C07921,32,4219.35,Ahmedabad,low
C07922,216,3853.58,Pune,low
C07923,492,795.34,Vijayawada,low
C07924,400,4161.06,Delhi,medium
C07925,1464,1463.72,Mumbai,low
C07926,1355,2659.83,Visakhapatnam,high
C07927,1382,998.75,Mumbai,low
C07928,752,1974.02,Vijayawada,low
C07929,1099,2207.16,Visakhapatnam,medium
C07930,38,685.77,Pune,high
C07931,223,2672.89,Kolkata,low
C07932,259,4317.36,Vijayawada,medium
C07933,463,1606.83,Vijayawada,medium
C07934,710,4357.49,Vijayawada,high
C07935,197,1591.2,Visakhapatnam,medium
C07936,1195,3126.82,Ahmedabad,high
C07937,993,425.59,Mumbai,high
C07938,1444,8671.07,Bengaluru,medium
C07939,1168,4758.03,Vijayawada,low
C07940,1481,1495.98,Hyderabad,medium
C07941,514,499.54,Ahmedabad,high
C07942,1462,2170.6,Visakhapatnam,low
C07943,167,704.15,Vijayawada,medium
C07944,1276,2403.54,Mumbai,high
C07945,1221,2352.09,Ahmedabad,low
C07946,1072,976.16,Chennai,medium
C07947,666,3730.03,Hyderabad,high
C07948,226,3038.64,Vijayawada,low
C07949,374,3394.21,Ahmedabad,low
C07950,32,1810.39,Hyderabad,low
C07951,1158,717.27,Delhi,high
C07952,633,3398.74,Vijayawada,low
C07953,1310,1509.9,Delhi,low
C07954,1386,729.37,Mumbai,low
C07955,546,4334.53,Bengaluru,medium
C07956,600,7045.59,Ahmedabad,medium
C07957,1371,1752.38,Delhi,high
C07958,299,7324.43,Vijayawada,high
C07959,254,1910.07,Bengaluru,medium
C07960,767,1405.64,Visakhapatnam,high
C07961,1485,1194.81,Delhi,high
C07962,50,5216.83,Mumbai,high
C07963,1314,1084.04,Hyderabad,low
C07964,103,2902.9,Delhi,low
C07965,597,1251.48,Mumbai,low
C07966,298,1334.54,Mumbai,high
C07967,928,3516.44,Ahmedabad,medium
C07968,290,1406.02,Bengaluru,low
C07969,793,1383.57,Delhi,low
C07970,297,3758.84,Vijayawada,low
C07971,885,5083.98,Pune,low
C07972,863,2736.93,Chennai,medium
C07973,433,1176.08,Hyderabad,high
C07974,147,1291.61,Pune,high
C07975,1248,1895.97,Delhi,medium
C07976,965,2217.52,Ahmedabad,medium
C07977,844,947.12,Visakhapatnam,low
C07978,1281,2879.92,Vijayawada,low
C07979,300,1902.88,Bengaluru,high
C07980,76,590.12,Mumbai,high
C07981,213,984.11,Kolkata,high
C07982,1434,1297.06,Bengaluru,medium
C07983,641,1716.74,Kolkata,high
C07984,113,6146.1,Mumbai,high
C07985,1117,2101.39,Delhi,low
C07986,89,1042.15,Chennai,low
C07987,1138,2077.57,Chennai,low
C07988,1299,1431.8,Kolkata,medium
C07989,362,2223.05,Mumbai,high
C07990,196,2625.2,Delhi,low
C07991,889,3950.28,Ahmedabad,low
C07992,1056,1771.81,Hyderabad,medium
C07993,861,5223.2,Vijayawada,medium
C07994,885,3247.88,Kolkata,medium
C07995,113,1136.5,Kolkata,low
C07996,1464,7570.0,Kolkata,low
C07997,202,2226.28,Visakhapatnam,high
C07998,836,1045.98,Pune,medium
C07999,153,5270.79,Chennai,high
C08000,617,6947.22,Chennai,medium
C08001,1373,1761.77,Hyderabad,medium
C08002,913,1297.47,Kolkata,low
C08003,1432,1609.21,Chennai,high
C08004,416,2864.41,Delhi,high
C08005,883,4130.48,Pune,low
C08006,649,2608.05,Visakhapatnam,medium
C08007,372,1923.04,Ahmedabad,low
C08008,295,4765.94,Mumbai,medium
C08009,305,1468.8,Kolkata,low
C08010,211,3517.97,Chennai,low
C08011,553,1492.64,Delhi,medium
C08012,1392,2382.03,Mumbai,high
C08013,733,1671.92,Vijayawada,high
C08014,686,1735.82,Chennai,high
C08015,339,1408.44,Bengaluru,high
C08016,1084,4314.33,Vijayawada,high
C08017,110,1117.82,Vijayawada,high
C08018,1039,1112.53,Visakhapatnam,high
C08019,1295,7145.14,Bengaluru,high
C08020,1305,3398.68,Kolkata,low
C08021,1339,381.92,Delhi,high
C08022,667,1246.54,Bengaluru,high
C08023,1260,554.32,Visakhapatnam,high
C08024,808,970.29,Chennai,low
C08025,441,234.04,Vijayawada,medium
C08026,520,1646.65,Mumbai,high
C08027,606,856.86,Ahmedabad,low
C08028,778,1871.47,Hyderabad,medium
C08029,1118,625.91,Delhi,low
C08030,532,1899.67,Chennai,low
C08031,101,1374.5,Delhi,low
C08032,191,4778.16,Pune,high
C08033,1113,4504.91,Ahmedabad,medium
C08034,87,2998.95,Pune,high
C08035,576,1455.7,Pune,medium
C08036,829,6542.27,Visakhapatnam,high
C08037,580,655.94,Ahmedabad,medium
C08038,958,722.87,Kolkata,high
C08039,1488,1704.6,Chennai,high
C08040,1331,7790.55,Pune,low
C08041,768,1578.17,Delhi,medium
C08042,789,1597.88,Visakhapatnam,medium
C08043,584,705.07,Kolkata,medium
C08044,1247,3328.9,Vijayawada,medium
C08045,160,3344.61,Kolkata,low
C08046,604,3006.23,Mumbai,low
C08047,392,1195.77,Pune,medium
C08048,787,1137.04,Hyderabad,high
C08049,1458,776.67,Hyderabad,high
C08050,710,1900.86,Visakhapatnam,medium
C08051,1070,891.83,Bengaluru,medium
C08052,409,837.33,Kolkata,high
C08053,322,1366.68,Pune,medium
C08054,1209,1309.75,Kolkata,medium
C08055,648,1268.84,Ahmedabad,low
C08056,261,2437.51,Delhi,low
C08057,958,1894.9,Chennai,low
C08058,520,1492.55,Pune,high
C08059,1235,2027.38,Bengaluru,medium
C08060,401,944.87,Kolkata,low
C08061,615,1927.49,Hyderabad,high
C08062,572,1985.12,Vijayawada,high
C08063,430,677.6,Delhi,low
C08064,880,3438.34,Bengaluru,medium
C08065,678,1014.97,Chennai,low
C08066,144,1908.83,Ahmedabad,high
C08067,875,3836.86,Delhi,high
C08068,967,3285.36,Delhi,low
C08069,1424,1840.62,Hyderabad,low
C08070,1123,1422.14,Bengaluru,medium
C08071,1117,3332.32,Pune,low
C08072,320,2790.83,Bengaluru,low
C08073,784,1204.24,Vijayawada,medium
C08074,219,1073.69,Vijayawada,medium
C08075,681,468.02,Mumbai,low
C08076,772,1989.55,Chennai,high
C08077,390,1705.8,Kolkata,high
C08078,973,3767.12,Chennai,medium
C08079,1423,2273.16,Ahmedabad,low
C08080,260,4284.64,Ahmedabad,low
C08081,1346,1143.96,Mumbai,high
C08082,1415,3771.92,Hyderabad,high
C08083,1113,1276.33,Kolkata,medium
C08084,332,2983.88,Delhi,medium
C08085,977,697.39,Ahmedabad,low
C08086,1212,2097.25,Kolkata,medium
C08087,1426,495.46,Pune,medium
C08088,415,1513.08,Delhi,medium
C08089,36,2396.52,Bengaluru,medium
C08090,156,1282.94,Hyderabad,high
C08091,1464,909.37,Pune,low
C08092,929,3119.78,Vijayawada,low
C08093,80,1682.93,Pune,medium
C08094,1359,1309.4,Vijayawada,high
C08095,123,1849.69,Hyderabad,low
C08096,341,9990.37,Ahmedabad,high
C08097,394,3809.75,Mumbai,low
C08098,663,3832.28,Mumbai,medium
C08099,978,2389.04,Delhi,low
C08100,901,2005.72,Hyderabad,high
C08101,646,379.21,Delhi,high
C08102,1447,1157.72,Bengaluru,low
C08103,845,1317.07,Vijayawada,high
C08104,1451,532.12,Bengaluru,medium
C08105,366,848.29,Hyderabad,low
C08106,279,496.71,Delhi,medium
C08107,1304,1755.71,Pune,medium
C08108,1482,3064.81,Mumbai,high
C08109,830,3695.77,Mumbai,high
C08110,84,2357.02,Visakhapatnam,high
C08111,411,962.31,Visakhapatnam,high
C08112,1322,512.7,Ahmedabad,low
C08113,734,574.54,Mumbai,high
C08114,794,788.95,Visakhapatnam,medium
C08115,1380,1010.08,Delhi,low
C08116,333,1622.47,Mumbai,low
C08117,1340,931.07,Ahmedabad,low
C08118,1462,2243.69,Visakhapatnam,low
C08119,1099,1547.76,Visakhapatnam,high
C08120,386,1812.38,Hyderabad,medium
C08121,774,3777.07,Ahmedabad,high
C08122,1450,835.8,Delhi,medium
C08123,491,2363.03,Mumbai,low
C08124,896,1783.73,Kolkata,low
C08125,1068,1449.21,Pune,low
C08126,991,3200.17,Kolkata,low
C08127,130,3187.21,Vijayawada,medium
C08128,123,972.94,Vijayawada,low
C08129,826,1599.01,Visakhapatnam,medium
C08130,277,2161.01,Vijayawada,low
C08131,439,1507.32,Kolkata,low
C08132,232,2632.81,Hyderabad,medium
C08133,285,2160.98,Mumbai,medium
C08134,234,5923.64,Pune,high
C08135,1163,665.71,Delhi,high
C08136,1418,1662.3,Vijayawada,high
C08137,404,997.26,Bengaluru,medium
C08138,1394,2665.67,Kolkata,high
C08139,566,629.16,Vijayawada,medium
C08140,854,2254.41,Ahmedabad,low
C08141,694,1195.13,Ahmedabad,medium
C08142,298,1116.93,Mumbai,low
C08143,473,702.97,Mumbai,low
C08144,360,1330.41,Vijayawada,low
C08145,1329,3642.65,Bengaluru,high
C08146,628,1770.77,Chennai,low
C08147,738,2706.83,Vijayawada,high
C08148,1189,5311.13,Mumbai,high
C08149,1391,2136.63,Mumbai,low
C08150,754,1251.78,Kolkata,low
C08151,802,2438.79,Mumbai,high
C08152,721,1263.64,Delhi,medium
C08153,1373,1296.82,Hyderabad,medium
C08154,526,670.22,Ahmedabad,low
C08155,166,3286.6,Bengaluru,high
C08156,143,1400.58,Chennai,medium
C08157,1430,2026.18,Ahmedabad,medium
C08158,244,917.97,Delhi,low
C08159,1024,2389.66,Pune,low
C08160,1174,1096.94,Chennai,low
C08161,1367,1641.61,Vijayawada,medium
C08162,334,3184.75,Hyderabad,high
C08163,176,3009.52,Delhi,medium
C08164,387,1774.41,Kolkata,high
C08165,147,570.35,Vijayawada,medium
C08166,1389,12592.65,Kolkata,low
C08167,1199,5599.04,Ahmedabad,high
C08168,778,2879.24,Kolkata,low
C08169,672,1103.19,Chennai,medium
C08170,122,1671.89,Pune,medium
C08171,544,1264.36,Visakhapatnam,low
C08172,386,4093.06,Bengaluru,medium
C08173,207,2134.89,Kolkata,high
C08174,578,1081.21,Bengaluru,low
