transaction_id,customer_id,merchant_id,amount,timestamp,payment_method,device_id,ip_id,location,fraud_type,ring_id,is_fraud
TX0081474,C09079,M0205,961.35,2026-06-27 22:43:11,card,D03783,IP00798,Mumbai,none,,0
TX0081475,C06842,M0068,2549.41,2026-06-26 22:53:02,upi,D02934,IP02730,Delhi,none,,0
TX0081476,C09162,M0005,1891.35,2026-05-26 18:55:02,card,D03567,IP03291,Kolkata,none,,0
TX0081477,C04418,M0171,763.87,2026-04-08 04:37:04,upi,D04645,IP07538,Ahmedabad,none,,0
TX0081478,C09846,M0284,2260.42,2026-01-15 12:50:28,netbanking,D04806,IP04869,Chennai,none,,0
TX0081479,C08214,M0074,2409.8,2026-02-04 17:24:05,card,D02441,IP03011,Chennai,abuse_ring,R0028,1
TX0081480,C08736,M0141,989.98,2026-02-28 01:20:33,wallet,D04895,IP05708,Delhi,none,,0
TX0081481,C07584,M0063,2092.9,2026-05-06 12:54:03,netbanking,D02170,IP03354,Visakhapatnam,none,,0
TX0081482,C07746,M0153,1409.64,2026-02-03 18:50:06,upi,D04387,IP05400,Chennai,none,,0
TX0081483,C01543,M0166,5096.7,2026-04-24 11:08:14,netbanking,D03562,IP06935,Kolkata,none,,0
TX0081484,C07192,M0336,2092.21,2026-01-29 06:14:16,upi,D00997,IP07899,Delhi,none,,0
TX0081485,C09876,M0398,3214.74,2026-02-21 10:15:52,wallet,D02932,IP02595,Pune,none,,0
TX0081486,C01634,M0020,5296.83,2026-07-21 04:37:27,wallet,D02395,IP02394,Ahmedabad,none,,0
TX0081487,C02518,M0231,909.21,2026-04-08 14:52:19,card,D01872,IP03836,Kolkata,none,,0
TX0081488,C01979,M0051,1142.85,2026-08-02 12:52:09,wallet,D00714,IP05453,Pune,none,,0
TX0081489,C07271,M0283,610.34,2026-04-17 01:34:09,netbanking,D04179,IP04361,Pune,none,,0
TX0081490,C07999,M0135,18726.47,2026-01-06 01:51:04,card,D02670,IP03068,Chennai,velocity_attack,,1
TX0081491,C07666,M0007,2827.2,2026-01-26 01:39:29,wallet,D00960,IP03610,Mumbai,none,,0
TX0081492,C08094,M0127,1394.2,2026-02-09 01:07:48,netbanking,D02581,IP07433,Vijayawada,none,,0
TX0081493,C05850,M0206,1320.45,2026-02-16 22:12:55,wallet,D03445,IP03496,Kolkata,none,,0
TX0081494,C03176,M0238,1719.42,2026-07-25 08:31:38,card,D02755,IP01740,Bengaluru,none,,0
TX0081495,C01953,M0132,723.93,2026-03-28 20:06:34,card,D00543,IP00058,Vijayawada,none,,0
TX0081496,C06123,M0500,827.19,2026-05-07 17:29:27,netbanking,D00303,IP05346,Kolkata,none,,0
TX0081497,C07757,M0314,499.44,2026-07-18 00:02:16,card,D02563,IP03020,Mumbai,none,,0
TX0081498,C03550,M0178,755.9,2026-05-08 09:27:31,wallet,D00575,IP04960,Mumbai,none,,0
TX0081499,C04333,M0379,1903.37,2026-03-10 19:43:02,upi,D04779,IP07542,Visakhapatnam,none,,0
TX0081500,C08964,M0405,418.45,2026-05-14 13:23:04,card,D03331,IP05443,Hyderabad,none,,0
TX0081501,C04294,M0121,1386.52,2026-06-27 03:35:11,netbanking,D02202,IP02966,Delhi,none,,0
TX0081502,C03831,M0277,1954.55,2026-04-08 20:06:15,netbanking,D01225,IP02025,Bengaluru,none,,0
TX0081503,C04185,M0204,1285.08,2026-07-09 17:54:25,upi,D04847,IP05986,Hyderabad,none,,0
TX0081504,C06907,M0208,1228.58,2026-07-31 10:10:26,wallet,D01581,IP03814,Hyderabad,none,,0
TX0081505,C08598,M0389,6910.52,2026-05-09 18:01:02,netbanking,D03516,IP01701,Chennai,none,,0
TX0081506,C08202,M0357,3090.74,2026-08-07 14:13:21,netbanking,D00596,IP03454,Delhi,none,,0
TX0081507,C03338,M0213,1379.77,2026-01-04 07:40:48,netbanking,D04384,IP05691,Bengaluru,none,,0
TX0081508,C01512,M0413,827.49,2026-01-07 04:57:16,wallet,D01045,IP07488,Chennai,none,,0
TX0081509,C07237,M0452,1676.89,2026-03-25 11:44:39,wallet,D02282,IP07406,Visakhapatnam,none,,0
TX0081510,C05687,M0453,5723.32,2026-01-02 23:00:07,card,D00189,IP00668,Ahmedabad,none,,0
TX0081511,C02520,M0458,1933.9,2026-03-15 19:02:54,upi,D01895,IP01589,Mumbai,none,,0
TX0081512,C03723,M0486,333.31,2026-04-13 18:07:59,wallet,D01689,IP06801,Hyderabad,none,,0
TX0081513,C03098,M0217,2935.7,2026-08-14 13:55:56,upi,D04429,IP05579,Chennai,none,,0
TX0081514,C09652,M0347,2103.21,2026-05-31 07:33:15,card,D00516,IP02423,Bengaluru,none,,0
TX0081515,C02957,M0439,6107.95,2026-05-24 05:14:39,card,D02911,IP04865,Pune,none,,0
TX0081516,C07949,M0260,7266.5,2026-02-12 11:38:49,card,D02953,IP04331,Ahmedabad,none,,0
TX0081517,C05756,M0419,1745.5,2026-03-21 17:25:03,wallet,D02912,IP04197,Bengaluru,ip_reuse,R0009,1
TX0081518,C02693,M0137,3378.42,2026-06-02 21:45:52,upi,D03141,IP03537,Bengaluru,none,,0
TX0081519,C03977,M0457,5051.66,2026-07-18 03:32:46,card,D00658,IP02686,Chennai,none,,0
TX0081520,C06612,M0116,4598.44,2026-07-09 02:59:02,card,D02718,IP02168,Mumbai,none,,0
TX0081521,C09972,M0412,11541.79,2026-08-17 17:24:26,wallet,D04023,IP01160,Kolkata,none,,0
TX0081522,C01226,M0102,2671.15,2026-05-04 21:40:08,card,D00464,IP00862,Mumbai,none,,0
TX0081523,C09300,M0323,515.46,2026-06-14 14:15:25,wallet,D04572,IP00053,Vijayawada,none,,0
TX0081524,C02838,M0145,3435.06,2026-02-23 18:13:20,card,D00488,IP02439,Ahmedabad,none,,0
TX0081525,C09722,M0207,1404.43,2026-05-12 10:36:54,netbanking,D00647,IP00639,Chennai,none,,0
TX0081526,C06923,M0423,3156.63,2026-07-06 07:30:00,upi,D00509,IP05952,Pune,none,,0
TX0081527,C04473,M0261,3755.89,2026-07-23 08:56:53,wallet,D01600,IP05580,Vijayawada,none,,0
TX0081528,C06475,M0230,345.27,2026-07-04 21:38:46,upi,D00160,IP02110,Kolkata,none,,0
TX0081529,C06819,M0180,1335.67,2026-07-27 22:34:27,wallet,D00320,IP00813,Hyderabad,none,,0
TX0081530,C02993,M0145,2651.88,2026-06-07 03:18:25,upi,D02906,IP07070,Visakhapatnam,none,,0
TX0081531,C01846,M0489,710.98,2026-08-14 11:58:46,card,D02728,IP01364,Ahmedabad,none,,0
TX0081532,C07746,M0183,996.94,2026-05-25 23:48:23,wallet,D04387,IP05400,Chennai,none,,0
TX0081533,C06172,M0141,3055.96,2026-04-16 19:54:46,wallet,D04130,IP06914,Chennai,none,,0
TX0081534,C04695,M0320,938.76,2026-02-25 06:03:22,card,D01798,IP05225,Chennai,none,,0
TX0081535,C00416,M0185,2748.6,2026-06-04 12:24:08,netbanking,D03549,IP00982,Visakhapatnam,none,,0
TX0081536,C00632,M0432,4389.42,2026-01-10 10:44:00,wallet,D04390,IP03776,Kolkata,none,,0
TX0081537,C01914,M0288,1317.36,2026-05-14 12:28:17,card,D01239,IP06602,Ahmedabad,none,,0
TX0081538,C05833,M0167,1202.72,2026-01-25 07:18:55,card,D03999,IP03762,Delhi,none,,0
TX0081539,C03749,M0426,33991.9,2026-04-25 14:59:04,wallet,D03786,IP06452,Vijayawada,amount_anomaly,,1
TX0081540,C00447,M0352,4033.83,2026-05-06 03:04:33,wallet,D00022,IP01829,Hyderabad,none,,0
TX0081541,C00037,M0253,2198.94,2026-03-14 23:24:44,wallet,D04358,IP06624,Delhi,none,,0
TX0081542,C02985,M0316,898.78,2026-07-29 08:40:02,netbanking,D00618,IP07550,Delhi,none,,0
TX0081543,C00478,M0495,3836.59,2026-03-27 07:05:42,upi,D01890,IP04497,Ahmedabad,none,,0
TX0081544,C07066,M0223,1357.36,2026-01-17 09:38:40,netbanking,D00666,IP05474,Mumbai,none,,0
TX0081545,C08175,M0034,2391.06,2026-01-21 08:20:59,netbanking,D01800,IP03531,Pune,none,,0
TX0081546,C05499,M0492,292.03,2026-01-03 09:22:08,wallet,D00358,IP07719,Mumbai,none,,0
TX0081547,C04674,M0184,221.63,2026-08-25 17:21:32,upi,D01590,IP05820,Ahmedabad,none,,0
TX0081548,C07535,M0131,585.24,2026-01-24 21:43:47,netbanking,D01376,IP07790,Hyderabad,none,,0
TX0081549,C04354,M0297,1113.62,2026-07-10 22:56:11,upi,D04452,IP01677,Chennai,none,,0
TX0081550,C06223,M0009,1866.4,2026-08-27 18:59:29,wallet,D03707,IP03544,Delhi,none,,0
TX0081551,C01657,M0425,3642.0,2026-04-05 00:49:28,upi,D01449,IP02728,Vijayawada,none,,0
TX0081552,C09519,M0279,851.97,2026-04-20 14:43:48,wallet,D00278,IP03935,Visakhapatnam,none,,0
TX0081553,C00525,M0392,1020.23,2026-02-20 23:29:37,card,D00295,IP02323,Visakhapatnam,none,,0
TX0081554,C02541,M0226,968.45,2026-07-24 16:53:37,netbanking,D01376,IP07026,Chennai,none,,0
TX0081555,C01363,M0109,2226.88,2026-03-05 16:38:40,card,D02704,IP07544,Hyderabad,none,,0
TX0081556,C00702,M0488,3201.54,2026-08-26 01:25:41,wallet,D01972,IP05883,Hyderabad,none,,0
TX0081557,C00178,M0404,3402.62,2026-01-22 10:21:23,card,D01348,IP00075,Chennai,none,,0
TX0081558,C07915,M0320,1134.68,2026-07-24 22:58:54,netbanking,D01210,IP06901,Mumbai,none,,0
TX0081559,C05318,M0203,1972.98,2026-04-28 05:52:10,wallet,D02892,IP06246,Visakhapatnam,none,,0
TX0081560,C08278,M0261,3020.33,2026-03-21 07:31:50,netbanking,D00835,IP05730,Chennai,none,,0
TX0081561,C06500,M0382,1749.18,2026-08-18 14:04:14,card,D04506,IP03190,Pune,none,,0
TX0081562,C08781,M0294,1600.05,2026-04-05 10:21:41,netbanking,D01236,IP05161,Kolkata,none,,0
TX0081563,C02079,M0334,7947.97,2026-08-19 12:14:24,netbanking,D02580,IP02808,Bengaluru,abuse_ring,R0082,1
TX0081564,C03668,M0218,4085.53,2026-06-24 14:51:41,card,D02542,IP02994,Visakhapatnam,none,,0
TX0081565,C00737,M0088,1013.27,2026-04-07 20:16:04,wallet,D03398,IP06806,Bengaluru,none,,0
TX0081566,C07609,M0192,1303.53,2026-06-23 11:25:33,card,D00376,IP00635,Visakhapatnam,none,,0
TX0081567,C02674,M0241,1635.46,2026-03-14 10:45:17,wallet,D03472,IP03472,Vijayawada,none,,0
TX0081568,C06805,M0423,1110.57,2026-04-12 06:39:19,card,D03168,IP04735,Vijayawada,none,,0
TX0081569,C00657,M0189,3542.12,2026-06-29 04:04:26,netbanking,D04627,IP04689,Hyderabad,none,,0
TX0081570,C02192,M0245,2185.13,2026-08-28 06:18:34,wallet,D04911,IP06695,Ahmedabad,none,,0
TX0081571,C06375,M0487,7333.49,2026-02-22 14:57:34,wallet,D04486,IP01011,Visakhapatnam,new_device,,1
TX0081572,C03722,M0485,2788.68,2026-05-24 11:43:27,wallet,D03510,IP02077,Kolkata,none,,0
TX0081573,C03815,M0222,843.31,2026-02-25 00:46:33,upi,D04974,IP01842,Bengaluru,none,,0
TX0081574,C05572,M0195,2910.62,2026-03-28 11:50:38,card,D01620,IP05105,Mumbai,none,,0
TX0081575,C02713,M0053,3229.26,2026-01-05 02:06:25,netbanking,D01634,IP05845,Ahmedabad,none,,0
TX0081576,C03531,M0179,3749.74,2026-06-04 19:24:47,netbanking,D03747,IP03357,Hyderabad,none,,0
TX0081577,C09872,M0078,1430.32,2026-07-27 18:52:48,wallet,D03439,IP02706,Pune,none,,0
TX0081578,C01764,M0144,622.78,2026-01-26 05:42:11,card,D03690,IP02726,Pune,none,,0
TX0081579,C05126,M0336,1100.28,2026-06-14 13:16:48,wallet,D03692,IP06506,Kolkata,none,,0
TX0081580,C06893,M0451,1053.72,2026-04-27 02:59:52,netbanking,D01454,IP05910,Vijayawada,none,,0
TX0081581,C04851,M0452,172.35,2026-02-07 08:32:53,card,D03849,IP06739,Ahmedabad,none,,0
TX0081582,C03099,M0177,2711.13,2026-08-05 06:11:59,upi,D04575,IP05185,Vijayawada,none,,0
TX0081583,C00385,M0212,525.01,2026-06-16 00:58:20,card,D00858,IP07980,Bengaluru,none,,0
TX0081584,C07124,M0323,1557.0,2026-07-12 13:08:24,card,D00136,IP06052,Chennai,none,,0
TX0081585,C09127,M0128,2932.24,2026-04-12 20:24:00,netbanking,D00704,IP07560,Hyderabad,none,,0
TX0081586,C02118,M0296,619.37,2026-02-03 11:24:10,upi,D04304,IP02095,Pune,none,,0
TX0081587,C03391,M0311,732.01,2026-01-21 12:02:44,upi,D04285,IP07630,Hyderabad,none,,0
TX0081588,C06055,M0023,1923.33,2026-02-02 16:46:20,netbanking,D00838,IP05484,Hyderabad,none,,0
TX0081589,C08757,M0026,1320.5,2026-07-28 13:34:07,netbanking,D00662,IP01678,Kolkata,none,,0
TX0081590,C04852,M0258,5649.49,2026-06-08 22:29:39,card,D03867,IP00788,Pune,none,,0
TX0081591,C01358,M0249,1177.96,2026-04-02 21:52:08,upi,D02622,IP00236,Mumbai,none,,0
TX0081592,C02710,M0488,8916.14,2026-04-25 02:56:09,wallet,D00835,IP05730,Delhi,abuse_ring,R0090,1
TX0081593,C09111,M0168,13031.25,2026-08-13 00:44:47,card,D02752,IP06590,Ahmedabad,none,,0
TX0081594,C08148,M0141,3701.58,2026-06-24 03:25:23,card,D00265,IP05270,Mumbai,none,,0
TX0081595,C03806,M0150,2211.66,2026-02-07 03:58:16,card,D03152,IP01780,Mumbai,none,,0
TX0081596,C04199,M0471,178.35,2026-04-13 04:08:40,card,D00031,IP03110,Ahmedabad,none,,0
TX0081597,C08387,M0059,2285.83,2026-03-23 10:31:10,netbanking,D01210,IP03187,Hyderabad,none,,0
TX0081598,C08287,M0203,599.13,2026-07-07 07:25:24,card,D00888,IP04864,Visakhapatnam,none,,0
TX0081599,C09287,M0028,1748.12,2026-02-02 09:00:40,netbanking,D03297,IP04205,Kolkata,none,,0
TX0081600,C04588,M0400,7380.31,2026-05-12 00:11:21,card,D03270,IP04941,Bengaluru,none,,0
TX0081601,C09189,M0352,1501.91,2026-02-15 19:17:06,wallet,D01986,IP06406,Ahmedabad,none,,0
TX0081602,C05161,M0309,3486.76,2026-02-24 03:50:55,card,D01818,IP06982,Visakhapatnam,none,,0
TX0081603,C05558,M0316,7304.56,2026-06-22 16:02:56,upi,D04583,IP00827,Hyderabad,none,,0
TX0081604,C08742,M0238,4947.49,2026-05-31 09:07:30,wallet,D04652,IP05148,Mumbai,none,,0
TX0081605,C01561,M0396,1239.32,2026-06-29 06:39:41,netbanking,D01806,IP02272,Chennai,none,,0
TX0081606,C00474,M0413,2338.93,2026-05-26 06:33:20,wallet,D03076,IP01360,Hyderabad,none,,0
TX0081607,C05878,M0080,2928.32,2026-07-23 14:09:55,card,D03902,IP04682,Ahmedabad,none,,0
TX0081608,C01677,M0285,5735.57,2026-06-02 13:19:27,upi,D01359,IP03684,Vijayawada,none,,0
TX0081609,C01989,M0250,785.25,2026-01-23 03:43:23,upi,D01574,IP05104,Chennai,none,,0
TX0081610,C06298,M0419,2303.02,2026-07-28 02:08:12,upi,D03106,IP02708,Ahmedabad,none,,0
TX0081611,C02235,M0270,445.19,2026-04-09 12:17:28,upi,D02139,IP01589,Ahmedabad,none,,0
TX0081612,C08018,M0279,782.1,2026-03-16 01:14:40,netbanking,D03960,IP04567,Visakhapatnam,none,,0
TX0081613,C04341,M0384,1750.15,2026-02-17 23:21:02,netbanking,D01155,IP02071,Vijayawada,none,,0
TX0081614,C06236,M0420,3325.74,2026-06-26 14:21:21,netbanking,D04284,IP05848,Chennai,none,,0
TX0081615,C07645,M0303,3706.39,2026-02-03 07:02:00,netbanking,D04860,IP01971,Visakhapatnam,none,,0
TX0081616,C00369,M0016,1977.87,2026-01-12 08:02:53,upi,D00089,IP03970,Mumbai,none,,0
TX0081617,C03497,M0457,3163.49,2026-07-25 07:03:07,netbanking,D04101,IP00796,Vijayawada,none,,0
TX0081618,C00117,M0322,1893.17,2026-02-10 22:00:28,upi,D01331,IP06866,Pune,none,,0
TX0081619,C07905,M0348,4168.32,2026-01-15 10:31:37,wallet,D03129,IP05991,Ahmedabad,none,,0
TX0081620,C09294,M0309,1516.03,2026-03-14 08:47:03,upi,D04748,IP00647,Visakhapatnam,none,,0
TX0081621,C00382,M0080,1066.36,2026-01-07 23:17:17,netbanking,D00644,IP00964,Mumbai,none,,0
TX0081622,C07785,M0109,1574.6,2026-05-13 21:08:35,upi,D02283,IP06046,Visakhapatnam,none,,0
TX0081623,C04595,M0318,1357.05,2026-02-23 00:45:17,wallet,D02227,IP01007,Bengaluru,none,,0
TX0081624,C01528,M0285,4222.71,2026-03-30 23:26:44,wallet,D02216,IP06983,Bengaluru,none,,0
TX0081625,C06028,M0408,325.88,2026-05-01 10:31:05,wallet,D00896,IP06185,Pune,none,,0
TX0081626,C02603,M0399,1826.58,2026-04-11 14:25:49,wallet,D01029,IP05111,Mumbai,none,,0
TX0081627,C08363,M0109,762.49,2026-05-08 19:51:14,upi,D01311,IP00815,Pune,none,,0
TX0081628,C07187,M0076,488.83,2026-07-10 16:36:05,wallet,D00683,IP03550,Mumbai,none,,0
TX0081629,C07708,M0118,1584.23,2026-06-17 09:44:11,wallet,D04512,IP05620,Visakhapatnam,none,,0
TX0081630,C00562,M0091,5313.48,2026-03-27 22:58:04,netbanking,D00898,IP04229,Mumbai,none,,0
TX0081631,C02281,M0162,701.08,2026-06-20 23:43:45,netbanking,D03239,IP03915,Vijayawada,none,,0
TX0081632,C09658,M0127,747.12,2026-02-09 06:21:27,netbanking,D01252,IP03608,Pune,none,,0
TX0081633,C09844,M0305,1145.71,2026-03-12 14:55:41,netbanking,D03741,IP07178,Visakhapatnam,none,,0
TX0081634,C07340,M0090,3350.02,2026-07-06 13:11:04,wallet,D04457,IP04579,Ahmedabad,none,,0
TX0081635,C01470,M0272,4167.54,2026-03-25 00:31:24,wallet,D00577,IP03490,Pune,none,,0
TX0081636,C02056,M0410,825.78,2026-03-06 03:12:08,card,D00386,IP07579,Delhi,none,,0
TX0081637,C06469,M0471,1308.76,2026-04-11 06:58:58,wallet,D02665,IP06895,Delhi,none,,0
TX0081638,C00523,M0193,468.7,2026-02-26 02:56:18,netbanking,D04115,IP02428,Ahmedabad,none,,0
TX0081639,C04799,M0349,413.72,2026-05-04 09:03:02,netbanking,D00452,IP02821,Hyderabad,none,,0
TX0081640,C04325,M0208,634.42,2026-07-05 22:04:40,netbanking,D00775,IP01032,Chennai,none,,0
TX0081641,C06586,M0283,2037.53,2026-07-22 03:29:14,wallet,D02320,IP01698,Mumbai,none,,0
TX0081642,C02681,M0315,2083.89,2026-05-05 03:13:47,card,D03724,IP00696,Pune,none,,0
TX0081643,C03425,M0259,789.9,2026-07-26 00:58:06,netbanking,D01399,IP02110,Pune,none,,0
TX0081644,C01097,M0450,1871.35,2026-03-22 21:20:13,wallet,D04220,IP01801,Delhi,none,,0
TX0081645,C01531,M0193,1727.53,2026-01-07 03:06:54,netbanking,D00438,IP03423,Kolkata,none,,0
TX0081646,C04833,M0354,3539.48,2026-01-17 10:13:49,wallet,D01775,IP07274,Ahmedabad,none,,0
TX0081647,C03709,M0202,2817.63,2026-04-27 08:38:02,card,D00273,IP02871,Ahmedabad,none,,0
TX0081648,C08019,M0219,3229.26,2026-03-22 04:31:29,card,D04443,IP03405,Bengaluru,none,,0
TX0081649,C08039,M0374,3914.61,2026-06-27 12:05:21,card,D03770,IP01274,Chennai,none,,0
TX0081650,C01350,M0460,2797.73,2026-01-13 01:26:53,card,D02676,IP07423,Mumbai,none,,0
TX0081651,C04157,M0187,2485.87,2026-06-26 04:53:12,upi,D00886,IP02188,Bengaluru,none,,0
TX0081652,C02799,M0038,1386.28,2026-03-08 22:32:18,upi,D00504,IP01244,Delhi,none,,0
TX0081653,C09461,M0450,1347.81,2026-08-25 11:38:59,upi,D03387,IP01909,Hyderabad,none,,0
TX0081654,C09048,M0263,1374.31,2026-05-23 23:16:10,card,D04542,IP02561,Bengaluru,none,,0
TX0081655,C05670,M0304,2747.9,2026-04-21 22:19:55,upi,D03427,IP07928,Vijayawada,none,,0
TX0081656,C04492,M0027,1103.52,2026-03-21 21:10:50,netbanking,D02001,IP02105,Pune,none,,0
TX0081657,C09086,M0296,1501.49,2026-07-27 03:42:05,upi,D01700,IP03198,Ahmedabad,none,,0
TX0081658,C01524,M0176,1060.71,2026-04-16 18:10:24,card,D01356,IP03871,Mumbai,none,,0
TX0081659,C07811,M0415,1120.48,2026-01-11 22:29:07,card,D00876,IP00587,Delhi,none,,0
TX0081660,C01658,M0186,1772.43,2026-05-05 22:43:52,card,D01573,IP06117,Delhi,none,,0
TX0081661,C05800,M0001,3406.67,2026-01-28 13:17:33,upi,D03711,IP01736,Kolkata,none,,0
TX0081662,C02146,M0248,4001.61,2026-07-01 09:06:14,card,D02026,IP03609,Kolkata,none,,0
TX0081663,C00135,M0114,1164.1,2026-06-13 17:02:26,upi,D04718,IP01738,Chennai,none,,0
TX0081664,C01913,M0192,5844.12,2026-08-08 12:58:17,card,D04994,IP01906,Bengaluru,none,,0
TX0081665,C00480,M0388,4689.55,2026-01-10 19:27:57,upi,D01140,IP05358,Vijayawada,none,,0
TX0081666,C03714,M0371,299.9,2026-04-22 08:32:30,wallet,D00312,IP02515,Visakhapatnam,none,,0
TX0081667,C09057,M0061,928.14,2026-03-15 05:12:31,upi,D02128,IP06993,Kolkata,none,,0
TX0081668,C09366,M0061,638.65,2026-05-21 08:02:18,wallet,D04927,IP02368,Mumbai,none,,0
TX0081669,C00828,M0146,2641.75,2026-03-24 22:29:10,netbanking,D02468,IP02499,Bengaluru,none,,0
TX0081670,C02689,M0494,4141.16,2026-05-01 18:29:36,netbanking,D00740,IP01595,Chennai,none,,0
TX0081671,C01487,M0179,719.61,2026-07-14 22:47:17,netbanking,D01498,IP05827,Vijayawada,none,,0
TX0081672,C05617,M0166,2309.14,2026-01-08 06:37:09,netbanking,D02396,IP00817,Vijayawada,none,,0
TX0081673,C00317,M0077,3789.5,2026-02-22 13:50:17,wallet,D03477,IP02151,Vijayawada,none,,0
TX0081674,C01038,M0240,1640.58,2026-08-15 00:21:05,upi,D00167,IP07885,Mumbai,none,,0
TX0081675,C08622,M0003,3854.11,2026-05-23 02:26:18,wallet,D00103,IP00551,Pune,none,,0
TX0081676,C08783,M0013,2999.73,2026-02-17 14:42:50,card,D00656,IP07719,Ahmedabad,none,,0
TX0081677,C09029,M0483,2410.77,2026-02-10 11:42:06,card,D02849,IP06510,Visakhapatnam,none,,0
TX0081678,C02567,M0276,565.39,2026-07-30 03:41:14,upi,D03945,IP06189,Hyderabad,none,,0
TX0081679,C06163,M0040,244.68,2026-08-26 05:57:51,wallet,D01500,IP04343,Kolkata,none,,0
TX0081680,C08954,M0496,679.39,2026-01-22 09:46:14,netbanking,D00191,IP04362,Kolkata,none,,0
TX0081681,C03405,M0200,1619.93,2026-03-08 18:14:28,netbanking,D01760,IP07130,Visakhapatnam,none,,0
TX0081682,C09084,M0225,2121.61,2026-01-25 05:38:16,wallet,D03276,IP07984,Visakhapatnam,none,,0
TX0081683,C04622,M0465,3497.51,2026-01-07 07:36:01,upi,D04572,IP02346,Delhi,none,,0
TX0081684,C04714,M0035,2376.68,2026-01-31 11:42:53,upi,D03807,IP00743,Pune,none,,0
TX0081685,C00106,M0025,2434.63,2026-03-28 11:05:51,card,D04691,IP04537,Hyderabad,none,,0
TX0081686,C05015,M0355,1514.56,2026-01-31 17:55:38,netbanking,D03551,IP01889,Mumbai,none,,0
TX0081687,C02449,M0324,776.03,2026-07-26 21:50:14,netbanking,D00398,IP06842,Bengaluru,none,,0
TX0081688,C09543,M0236,6959.53,2026-04-13 20:22:39,upi,D01294,IP06261,Visakhapatnam,none,,0
TX0081689,C07555,M0006,3352.05,2026-08-24 01:29:47,upi,D00200,IP04689,Vijayawada,none,,0
TX0081690,C05320,M0169,3379.38,2026-06-26 00:56:52,netbanking,D04036,IP02501,Delhi,none,,0
TX0081691,C06351,M0046,10773.53,2026-07-04 10:49:40,upi,D01188,IP05437,Mumbai,none,,0
TX0081692,C03861,M0132,2188.8,2026-06-10 09:57:30,card,D03021,IP00495,Bengaluru,none,,0
TX0081693,C04691,M0275,1777.94,2026-04-05 11:10:41,upi,D04869,IP06627,Visakhapatnam,none,,0
TX0081694,C07071,M0062,3725.86,2026-05-16 17:06:01,card,D03134,IP06404,Vijayawada,none,,0
TX0081695,C04165,M0154,743.37,2026-07-19 02:12:26,card,D04884,IP03492,Mumbai,none,,0
TX0081696,C01347,M0057,553.26,2026-08-20 17:02:41,wallet,D03585,IP04851,Vijayawada,none,,0
TX0081697,C04305,M0098,1630.05,2026-08-14 00:08:36,card,D00711,IP05437,Hyderabad,none,,0
TX0081698,C07968,M0260,1039.89,2026-01-04 22:31:45,netbanking,D04766,IP07702,Bengaluru,none,,0
TX0081699,C09883,M0244,948.6,2026-07-26 05:37:31,wallet,D01307,IP02597,Kolkata,none,,0
TX0081700,C09190,M0369,19991.56,2026-08-25 04:33:22,netbanking,D01935,IP07819,Vijayawada,abuse_ring,R0099,1
TX0081701,C05457,M0100,1687.57,2026-03-06 14:14:39,card,D03982,IP01891,Bengaluru,none,,0
TX0081702,C04262,M0463,6048.49,2026-01-28 05:55:34,card,D02677,IP07700,Ahmedabad,device_reuse,R0074,1
TX0081703,C01166,M0238,34388.73,2026-03-04 14:53:28,card,D03622,IP01112,Bengaluru,device_reuse,R0058,1
TX0081704,C02415,M0430,10279.18,2026-06-19 16:19:48,wallet,D00824,IP00793,Visakhapatnam,abuse_ring,R0080,1
TX0081705,C01112,M0095,10074.29,2026-01-30 11:20:08,wallet,D00306,IP04671,Ahmedabad,ip_reuse,R0020,1
TX0081706,C03728,M0339,4927.49,2026-08-24 12:59:33,card,D03066,IP07757,Delhi,none,,0
TX0081707,C05011,M0026,3276.22,2026-04-11 12:58:30,card,D03893,IP03674,Vijayawada,none,,0
TX0081708,C02234,M0371,5665.62,2026-06-20 15:55:33,wallet,D02410,IP07041,Mumbai,none,,0
TX0081709,C01280,M0356,804.0,2026-05-01 06:15:05,netbanking,D04384,IP02173,Mumbai,none,,0
TX0081710,C06068,M0016,3952.17,2026-03-09 05:30:51,netbanking,D02311,IP07149,Hyderabad,none,,0
TX0081711,C00127,M0352,796.74,2026-07-14 09:21:19,upi,D00219,IP05374,Chennai,none,,0
TX0081712,C09291,M0183,1279.43,2026-06-06 12:32:12,upi,D04917,IP02898,Chennai,none,,0
TX0081713,C09268,M0374,477.73,2026-05-07 23:57:30,wallet,D01370,IP01134,Chennai,none,,0
TX0081714,C04550,M0110,1834.39,2026-06-12 22:49:09,wallet,D02048,IP01862,Vijayawada,none,,0
TX0081715,C01050,M0409,3935.37,2026-03-11 17:53:59,upi,D02673,IP03757,Pune,none,,0
TX0081716,C04021,M0218,5912.1,2026-06-10 16:08:21,netbanking,D00583,IP05166,Delhi,none,,0
TX0081717,C04816,M0496,668.98,2026-07-25 07:58:42,wallet,D01159,IP00804,Hyderabad,none,,0
TX0081718,C07529,M0500,547.7,2026-03-29 23:25:31,wallet,D02230,IP02105,Visakhapatnam,none,,0
TX0081719,C09018,M0161,974.53,2026-06-01 17:20:59,netbanking,D00202,IP07894,Kolkata,none,,0
TX0081720,C03455,M0393,257.31,2026-04-03 13:41:47,wallet,D02819,IP06105,Pune,none,,0
TX0081721,C09011,M0233,1885.16,2026-08-09 01:16:14,wallet,D01975,IP00120,Delhi,none,,0
